'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[17:42:01.700 11/09/2023]',10.1533,3.190292,36.22776,1.341672E-11,0.501331,7.676473,41.43263,46.13079
'[17:42:01.708 11/09/2023]',2.143487,2.340761,0.9834809,1.341672E-11,3.826355,0.8635435,9.976871,7.21554
'[17:42:01.716 11/09/2023]',1.003162,0.9677931,-11.62495,1.341672E-11,0.1783245,3.675879,-23.16605,-23.94221
'[17:42:01.724 11/09/2023]',3.073752,2.400825,23.89124,1.341672E-11,-0.1092655,-2.776509,20.14567,29.61557
'[17:42:01.732 11/09/2023]',2.355739,3.609307,37.68228,1.341672E-11,20.52021,20.46355,41.2749,38.06242
'[17:42:01.740 11/09/2023]',8.455679,0.3994479,19.52737,1.341672E-11,-0.7739323,0.6748211,14.18489,2.381861
'[17:42:01.748 11/09/2023]',-2.274132,1.994221,-13.10087,1.341672E-11,-9.071023,-5.135304,3.109757,10.51856
'[17:42:01.756 11/09/2023]',2.637707,-0.7110992,-0.1220562,1.341672E-11,-2.660337,-3.640939,31.56458,21.53437
'[17:42:01.764 11/09/2023]',-0.452675,-1.596359,-5.294783,1.341672E-11,-6.868575,-1.780087,5.67896,21.30903
'[17:42:01.772 11/09/2023]',54.17754,30.30697,-116.0259,1.341672E-11,213.8479,131.3519,-193.3861,-164.8549
'[17:42:01.780 11/09/2023]',37.67494,20.50966,1085.894,1.341672E-11,241.3415,327.6183,618.5924,656.6613
'[17:42:01.788 11/09/2023]',10.57454,5.643934,731.9517,1.341672E-11,67.29038,144.0324,492.6842,445.0066
'[17:42:01.796 11/09/2023]',5.788967,1.440045,67.59956,1.341672E-11,-23.97589,-4.137363,73.89166,37.88145
'[17:42:01.804 11/09/2023]',-2.118507,-4.388166,36.27703,1.341672E-11,-8.738157,1.478503,7.223726,9.84663
'[17:42:01.812 11/09/2023]',5.097795,4.257549,240.1163,1.341672E-11,6.849766,38.7017,172.1482,120.81
'[17:42:01.820 11/09/2023]',-8.855727,-4.125599,-37.57734,1.341672E-11,-41.95996,-31.10752,-31.68966,-26.95188
'[17:42:01.828 11/09/2023]',-16.77277,-9.453032,-335.2371,1.341672E-11,-85.46922,-110.9125,-212.1544,-220.6818
'[17:42:01.836 11/09/2023]',-12.64062,-5.503783,-457.4781,1.341672E-11,-42.14093,-89.49702,-301.6314,-268.421
'[17:42:01.844 11/09/2023]',13.15405,5.21093,10.43174,1.341672E-11,55.37365,41.77722,-31.8585,-46.53762
'[17:42:01.852 11/09/2023]',21.86275,13.29997,434.1318,1.341672E-11,101.1586,130.3558,214.7657,211.4401
'[17:42:01.860 11/09/2023]',13.57364,7.211523,512.3353,1.341672E-11,55.71178,113.6587,351.1851,317.7665
'[17:42:01.868 11/09/2023]',-4.159027,-4.70179,120.8879,1.341672E-11,-29.35594,0.3696979,107.3873,81.89988
'[17:42:01.876 11/09/2023]',-10.86773,-4.346958,-193.0059,1.341672E-11,-60.87378,-72.18491,-107.8231,-133.7859
'[17:42:01.884 11/09/2023]',-9.345209,-3.23596,-300.7968,1.341672E-11,-40.66985,-71.30373,-181.4172,-151.0611
'[17:42:01.892 11/09/2023]',2.794817,1.572146,-132.8876,1.341672E-11,11.56376,-10.56497,-115.1164,-96.99241
'[17:42:01.900 11/09/2023]',3.512171,-0.6576122,122.2539,1.341672E-11,44.79136,51.1537,102.7783,95.995
'[17:42:01.908 11/09/2023]',7.247242,5.009457,165.7129,1.341672E-11,28.08348,47.66076,105.1229,101.9344
'[17:42:01.916 11/09/2023]',-1.753015,-0.6942505,112.7652,1.341672E-11,0.6263587,15.82666,97.93022,95.31887
'[17:42:01.924 11/09/2023]',-4.502604,-2.803147,-58.56294,1.341672E-11,-27.52987,-27.20399,-64.75562,-94.51154
'[17:42:01.932 11/09/2023]',-5.480079,-5.048901,-62.45211,1.341672E-11,-13.86406,-14.22526,-1.518984,11.03611
'[17:42:01.940 11/09/2023]',-4.576395,-2.334567,-75.2441,1.341672E-11,-11.30964,-22.96544,-81.08625,-88.7521
'[17:42:01.948 11/09/2023]',4.145372,5.726847,15.31981,1.341672E-11,13.62228,6.451167,58.12718,54.17659
'[17:42:01.956 11/09/2023]',7.975027,1.836069,-17.14039,1.341672E-11,1.8172,-8.245406,-55.75219,0.7784616
'[17:42:01.964 11/09/2023]',2.486768,1.156114,14.97439,1.341672E-11,5.964672,0.7387242,35.83102,1.738969
'[17:42:01.972 11/09/2023]',-1.681081,-0.5993704,-7.638755,1.341672E-11,-1.11671,-0.6068513,-26.50357,-21.35381
'[17:42:01.980 11/09/2023]',6.775459,4.429366,46.50325,1.341672E-11,9.713758,12.0242,30.44063,46.91509
'[17:42:01.988 11/09/2023]',0.1406418,1.04222,73.51978,1.341672E-11,-0.8503653,13.56539,52.95952,35.04665
'[17:42:01.996 11/09/2023]',-1.440945,0.7811843,23.3961,1.341672E-11,-5.307545,-0.4871284,35.23413,30.19894
'[17:42:02.004 11/09/2023]',-4.586039,-0.5306734,4.56771,1.341672E-11,-7.909639,3.074534,-28.97483,-48.10346
'[17:42:02.012 11/09/2023]',0.455983,-0.128489,-98.69301,1.341672E-11,-22.46577,-23.24059,-8.95628,-12.96294
'[17:42:02.020 11/09/2023]',0.9753239,3.963063,-112.1418,1.341672E-11,-1.765994,-19.17473,-74.5882,-34.11537
'[17:42:02.028 11/09/2023]',-1.073661,-3.602024,-23.22436,1.341672E-11,-13.73404,-20.12899,27.77869,-13.75153
'[17:42:02.036 11/09/2023]',4.347751,0.5249725,99.7864,1.341672E-11,-4.638756,13.60639,121.6123,74.58157
'[17:42:02.044 11/09/2023]',2.140989,0.8414866,97.51972,1.341672E-11,1.761382,14.04407,85.36413,75.57041
'[17:42:02.052 11/09/2023]',0.01244738,-1.187647,9.642994,1.341672E-11,-11.96385,0.7978085,46.84615,8.067156
'[17:42:02.060 11/09/2023]',-3.923925,-0.9220526,-105.6102,1.341672E-11,-14.54539,-22.29004,-99.80202,-108.6295
'[17:42:02.068 11/09/2023]',-4.211975,0.5549788,-56.41695,1.341672E-11,-4.61842,-13.52557,-67.50912,-45.69682
'[17:42:02.076 11/09/2023]',2.579957,2.951201,-6.128006,1.341672E-11,11.27744,6.989854,54.18488,-7.252785
'[17:42:02.084 11/09/2023]',-5.596866,-4.350797,21.49916,1.341672E-11,3.734528,10.3643,-20.58941,-41.3643
'[17:42:02.092 11/09/2023]',1.341969,4.524884,-46.46115,1.341672E-11,4.860267,-9.602715,-170.6905,102.3484
'[17:42:02.100 11/09/2023]',-3.371093,-4.650746,-21.44105,1.341672E-11,-7.126452,8.675335,179.3214,-21.5405
'[17:42:02.108 11/09/2023]',-13.8627,-14.52698,46.4255,1.341672E-11,-18.04405,-15.47003,-55.90073,-68.00443
'[17:42:02.116 11/09/2023]',-4.396333,-6.872774,87.03669,1.341672E-11,3.522658,19.4536,69.37297,19.57483
'[17:42:02.124 11/09/2023]',-1.592731,-1.12786,79.75312,1.341672E-11,7.530079,8.563959,-18.93594,21.34435
'[17:42:02.132 11/09/2023]',-0.8559011,-0.7341291,0.1367934,1.341672E-11,-14.75236,-2.51326,36.24069,4.868161
'[17:42:02.140 11/09/2023]',-5.677323,-3.292512,-96.0618,1.341672E-11,-8.377888,-22.17006,-33.32633,-100.4376
'[17:42:02.148 11/09/2023]',-3.730733,-2.144642,-51.12272,1.341672E-11,0.2120496,-57.26188,-94.43705,-6.263073
'[17:42:02.156 11/09/2023]',2.259468,-1.852182,131.9218,1.341672E-11,14.7407,43.63356,83.01031,31.76571
'[17:42:02.164 11/09/2023]',-1.519246,0.6270927,41.43016,1.341672E-11,7.43152,10.70485,45.45641,4.899058
'[17:42:02.172 11/09/2023]',-2.881894,-1.703522,-11.04382,1.341672E-11,-3.219831,-9.958048,-64.3075,-34.45927
'[17:42:02.180 11/09/2023]',2.47402,2.283074,31.42448,1.341672E-11,2.453171,-2.600976,30.3455,-11.64466
'[17:42:02.188 11/09/2023]',-4.224342,-4.157702,-22.11881,1.341672E-11,2.769165,-6.451736,-0.4680152,3.175338
'[17:42:02.196 11/09/2023]',-1.94841,-1.4761,-89.06156,1.341672E-11,-3.773787,-8.430714,-18.90919,10.55954
'[17:42:02.204 11/09/2023]',3.47163,2.983957,84.99497,1.341672E-11,6.035244,17.49615,10.33578,-14.77013
'[17:42:02.212 11/09/2023]',4.665393,1.041541,36.84328,1.341672E-11,7.43107,15.57225,87.50634,48.43679
'[17:42:02.220 11/09/2023]',2.032715,0.9596739,16.03628,1.341672E-11,11.61235,3.258003,-7.484045,-29.276
'[17:42:02.228 11/09/2023]',-3.952854,-5.331915,20.83161,1.341672E-11,9.205795,-1.832447,12.83051,4.581887
'[17:42:02.236 11/09/2023]',-13.38483,-10.23347,39.4334,1.341672E-11,13.45539,-3.907712,13.51972,-87.37218
'[17:42:02.244 11/09/2023]',12.2169,10.11441,-7.909445,1.341672E-11,-31.74607,-12.60958,-70.22585,-49.61433
'[17:42:02.252 11/09/2023]',-2.072579,4.060174,-53.14295,1.341672E-11,3.885018,4.947942,-53.90437,-77.60542
'[17:42:02.260 11/09/2023]',-0.3049168,0.5967211,19.84811,1.341672E-11,-10.04921,-11.15157,10.38239,92.86211
'[17:42:02.268 11/09/2023]',1.481385,-5.273576,-95.64536,1.341672E-11,8.189791,2.770414,68.90866,111.5663
'[17:42:02.276 11/09/2023]',-2.183507,-1.273619,23.31154,1.341672E-11,-9.900393,-7.465026,6.707839,-53.09845
'[17:42:02.284 11/09/2023]',0.004132386,-0.3200493,143.474,1.341672E-11,6.58758,4.808332,-55.05735,26.4174
'[17:42:02.292 11/09/2023]',-2.912753,-4.596907,-100.81,1.341672E-11,-4.277892,-18.04416,-48.23136,-79.77119
'[17:42:02.300 11/09/2023]',0.4590683,-1.046693,10.4781,1.341672E-11,13.04818,3.097616,-31.06762,21.94139
'[17:42:02.308 11/09/2023]',-1.648871,-2.68035,-9.762144,1.341672E-11,2.533258,1.251647,31.77761,59.85428
'[17:42:02.316 11/09/2023]',1.021764,1.043194,26.32242,1.341672E-11,7.459595,12.67418,40.26101,40.22605
'[17:42:02.324 11/09/2023]',1.091953,-1.74487,13.44074,1.341672E-11,-1.103279,8.402319,16.29286,26.07135
'[17:42:02.332 11/09/2023]',-3.463096,-1.603902,-24.90328,1.341672E-11,-3.179354,-7.326159,-22.93806,-52.32019
'[17:42:02.340 11/09/2023]',-4.626914,-2.438054,-9.708099,1.341672E-11,-1.264905,-1.847236,24.4805,5.123716
'[17:42:02.348 11/09/2023]',-0.3314044,-0.6066303,-2.718247,1.341672E-11,1.616022,-4.477107,-11.61368,-5.248438
'[17:42:02.356 11/09/2023]',0.08201569,2.269178,3.998193,1.341672E-11,9.910883,10.66988,50.90474,60.27092
'[17:42:02.364 11/09/2023]',3.130507,0.7625822,42.8004,1.341672E-11,10.57524,8.256015,29.496,43.28508
'[17:42:02.372 11/09/2023]',0.4176168,3.564928,-22.06972,1.341672E-11,-6.680681,-3.957561,-37.21242,-20.96454
'[17:42:02.380 11/09/2023]',1.498578,0.674817,15.37212,1.341672E-11,3.868601,5.305742,55.76161,23.14466
'[17:42:02.388 11/09/2023]',0.4026554,0.5034382,-4.714704,1.341672E-11,-7.713911,-3.683998,-72.81981,-43.59955
'[17:42:02.396 11/09/2023]',-7.534742,-4.860354,69.55,1.341672E-11,-0.5383512,-5.004508,-12.17937,-38.86945
'[17:42:02.404 11/09/2023]',0.9753051,-0.8645361,31.31593,1.341672E-11,2.37314,8.234987,14.23853,-6.258883
'[17:42:02.412 11/09/2023]',-1.922737,-3.019516,10.75571,1.341672E-11,-0.7662625,-2.448679,-10.45661,-15.07355
'[17:42:02.420 11/09/2023]',1.07844,1.416598,-14.70342,1.341672E-11,-0.5279027,-0.2735621,-2.520358,12.07023
'[17:42:02.428 11/09/2023]',-2.539897,2.489318,4.57091,1.341672E-11,-2.454893,-2.951624,-16.75752,-33.38466
'[17:42:02.436 11/09/2023]',-0.864279,-2.988096,19.49904,1.341672E-11,5.785224,6.994584,45.14319,54.74459
'[17:42:02.444 11/09/2023]',0.6725056,2.341197,-23.12573,1.341672E-11,-7.889911,-13.4823,-47.54493,-51.84877
'[17:42:02.452 11/09/2023]',0.3870143,-1.551729,31.94115,1.341672E-11,14.9831,16.80447,32.33,26.02272
'[17:42:02.460 11/09/2023]',2.377865,3.298645,12.83461,1.341672E-11,8.43581,10.77209,21.8772,42.05595
'[17:42:02.468 11/09/2023]',5.236896,5.212124,-12.84993,1.341672E-11,1.541909,0.3317335,16.32399,27.49789
'[17:42:02.476 11/09/2023]',-20.75082,6.746798,-1305.419,1.341672E-11,-308.0079,-380.8202,-810.8661,-961.819
'[17:42:02.484 11/09/2023]',-31.55583,-21.18731,-1185.601,1.341672E-11,-80.99952,-213.697,-832.8532,-780.106
'[17:42:02.492 11/09/2023]',4.218297,2.378413,-66.29067,1.341672E-11,97.79295,40.53171,-102.6271,-97.61155
'[17:42:02.500 11/09/2023]',10.81195,4.4001,222.0086,1.341672E-11,66.28024,73.05732,161.6574,204.3083
'[17:42:02.508 11/09/2023]',2.325604,-1.197697,101.7145,1.341672E-11,19.19655,25.80087,107.1202,89.39866
'[17:42:02.516 11/09/2023]',3.566359,3.277237,48.02269,1.341672E-11,37.88877,30.56966,-3.738622,-35.96392
'[17:42:02.524 11/09/2023]',9.020222,3.657756,306.3518,1.341672E-11,69.80753,89.10241,188.1241,235.5937
'[17:42:02.532 11/09/2023]',9.079255,0.6260046,366.138,1.341672E-11,23.84577,67.99963,252.1675,217.0874
'[17:42:02.540 11/09/2023]',-7.268996,-3.821794,63.09118,1.341672E-11,-61.06364,-29.39765,89.27409,61.12434
'[17:42:02.548 11/09/2023]',-14.00582,-7.336412,-397.2252,1.341672E-11,-98.63882,-113.3338,-273.7209,-292.1584
'[17:42:02.556 11/09/2023]',-15.23343,-4.912914,-514.0658,1.341672E-11,-54.18007,-113.6287,-362.4762,-345.663
'[17:42:02.564 11/09/2023]',1.957439,1.49313,-141.514,1.341672E-11,43.78668,12.56791,-130.1913,-112.0123
'[17:42:02.572 11/09/2023]',17.38451,9.052434,238.0065,1.341672E-11,81.67264,85.03917,127.3346,151.2488
'[17:42:02.580 11/09/2023]',8.103423,4.821419,412.7419,1.341672E-11,48.46109,80.41051,259.3923,275.7922
'[17:42:02.588 11/09/2023]',1.171049,1.722779,154.2106,1.341672E-11,-13.0424,22.82474,173.445,140.8556
'[17:42:02.596 11/09/2023]',-3.670249,-0.9097047,-103.4434,1.341672E-11,-43.81738,-34.28616,-69.34109,-56.66773
'[17:42:02.604 11/09/2023]',-7.938987,-0.1307904,-286.5681,1.341672E-11,-25.98862,-38.54798,-100.4527,54.39527
'[17:42:02.612 11/09/2023]',-0.7780465,0.7935055,-268.1337,1.341672E-11,7.295091,-8.261419,-80.57008,-44.59891
'[17:42:02.620 11/09/2023]',1.819328,-0.5402992,101.498,1.341672E-11,20.53999,17.05424,18.95893,71.66196
'[17:42:02.628 11/09/2023]',4.258281,1.888337,131.9411,1.341672E-11,18.08916,25.02243,76.52502,75.53191
'[17:42:02.636 11/09/2023]',1.399324,0.3437382,42.68587,1.341672E-11,3.438392,14.33362,96.46362,95.76159
'[17:42:02.644 11/09/2023]',-2.745873,-1.055738,-0.5981154,1.341672E-11,-4.75075,-2.05057,14.5256,-1.428991
'[17:42:02.652 11/09/2023]',2.310524,-0.486799,-19.63317,1.341672E-11,-3.980603,-0.9230336,-19.72958,-2.96666
'[17:42:02.660 11/09/2023]',-0.912581,0.1978289,13.42379,1.341672E-11,3.079193,6.381206,31.59766,36.96788
'[17:42:02.668 11/09/2023]',8.31828,1.588202,-1.628098,1.341672E-11,5.654696,8.628886,28.21346,20.97927
'[17:42:02.676 11/09/2023]',-5.249232,-0.6588227,8.057775,1.341672E-11,6.922942,4.763667,47.61406,32.20164
'[17:42:02.684 11/09/2023]',-0.5015889,-0.2733008,39.07517,1.341672E-11,5.494728,9.092777,46.41265,44.09869
'[17:42:02.692 11/09/2023]',-0.2603646,-0.7338345,1.648998,1.341672E-11,5.299583,4.754464,23.57629,26.62012
'[17:42:02.700 11/09/2023]',-1.388933,-0.6694083,10.69811,1.341672E-11,-2.250149,1.219468,3.111739,21.46702
'[17:42:02.708 11/09/2023]',0.3870545,0.3440355,52.12742,1.341672E-11,2.154697,10.02445,74.66122,71.95667
'[17:42:02.716 11/09/2023]',0.1370569,-0.6161703,3.855307,1.341672E-11,-6.371432,0.3991624,3.897732,4.448042
'[17:42:02.724 11/09/2023]',0.998849,0.5982771,-45.19737,1.341672E-11,-9.068458,-9.282334,-58.08775,-59.94502
'[17:42:02.732 11/09/2023]',1.717701,3.847044,-8.967452,1.341672E-11,2.647548,-0.1211917,-1.136039,12.94144
'[17:42:02.740 11/09/2023]',3.521833,2.30744,-18.08462,1.341672E-11,-1.630126,-6.265509,-35.48998,-21.45033
'[17:42:02.748 11/09/2023]',-2.439407,0.4793086,-6.475845,1.341672E-11,1.654453,-4.47949,-22.54986,-18.46068
'[17:42:02.756 11/09/2023]',-0.2913537,-1.996867,-10.75325,1.341672E-11,0.7756379,-3.232221,-39.53286,-44.36679
'[17:42:02.764 11/09/2023]',1.518716,-0.8993378,0.3587082,1.341672E-11,-4.976531,-8.419394,-9.967208,-19.55873
'[17:42:02.772 11/09/2023]',0.2175827,0.6301175,39.01405,1.341672E-11,11.86313,19.89191,51.8437,60.75965
'[17:42:02.780 11/09/2023]',-0.3872207,-0.2872723,-28.8878,1.341672E-11,-1.9434,-7.068351,-9.003258,38.69055
'[17:42:02.788 11/09/2023]',-1.136332,-0.5847595,-12.8384,1.341672E-11,-0.5793907,-4.200014,-6.559647,-43.1737
'[17:42:02.796 11/09/2023]',2.906471,-4.531148,-0.4145538,1.341672E-11,1.330014,0.4906956,-13.06065,11.73733
'[17:42:02.804 11/09/2023]',2.216754,2.269114,4.314335,1.341672E-11,-1.802951,-2.568667,22.88699,13.37009
'[17:42:02.812 11/09/2023]',-4.728185,-1.58789,-4.077417,1.341672E-11,1.248434,-2.253006,-8.527585,4.124387
'[17:42:02.820 11/09/2023]',-1.662617,-1.034707,-57.05545,1.341672E-11,-6.189363,-17.46518,-76.75195,-88.07342
'[17:42:02.828 11/09/2023]',2.391362,2.044164,14.25707,1.341672E-11,12.73533,10.27665,23.93625,14.5575
'[17:42:02.836 11/09/2023]',-4.209334,-5.967378,-52.59839,1.341672E-11,-8.479165,-15.75362,-78.79197,-67.47379
'[17:42:02.844 11/09/2023]',-1.483604,3.311811,18.62758,1.341672E-11,9.435295,6.661417,32.6234,29.73542
'[17:42:02.852 11/09/2023]',0.8525078,-1.091812,-10.98037,1.341672E-11,0.5125611,0.5999061,-1.090024,0.246889
'[17:42:02.860 11/09/2023]',-0.2956867,-0.3225425,33.40155,1.341672E-11,2.130497,9.572478,45.32268,33.00868
'[17:42:02.868 11/09/2023]',-5.394185,0.4903592,-7.973798,1.341672E-11,-5.084592,-0.732699,-15.49184,-19.39157
'[17:42:02.876 11/09/2023]',1.738409,1.324203,23.42407,1.341672E-11,2.385067,-0.6418534,34.21601,43.01181
'[17:42:02.884 11/09/2023]',2.524394,0.03998328,8.330835,1.341672E-11,-2.255828,4.010987,7.432445,12.53563
'[17:42:02.892 11/09/2023]',-1.955931,0.8094642,-33.76687,1.341672E-11,0.9844044,0.1331858,-23.3684,-19.67766
'[17:42:02.900 11/09/2023]',0.1458795,-0.048964,-2.00156,1.341672E-11,-6.935166,-1.16309,2.180601,3.833597
'[17:42:02.908 11/09/2023]',1.724002,-0.0410918,41.60537,1.341672E-11,-1.685432,8.881496,48.45079,43.73405
'[17:42:02.916 11/09/2023]',-1.9019,-1.168134,5.622495,1.341672E-11,0.8479137,-0.7343584,9.629614,12.39877
'[17:42:02.924 11/09/2023]',2.047976,1.183033,4.825634,1.341672E-11,6.585758,0.2121967,-2.003674,6.050088
'[17:42:02.932 11/09/2023]',-1.140811,0.9129746,-2.669994,1.341672E-11,-4.049148,-0.007176063,-9.216957,3.951538
'[17:42:02.940 11/09/2023]',-2.223036,-0.1248169,7.516871,1.341672E-11,3.86273,-1.88895,7.295065,18.22765
'[17:42:02.948 11/09/2023]',0.3561719,-1.644449,-27.4266,1.341672E-11,-7.590085,-2.609156,-22.43605,-29.84639
'[17:42:02.956 11/09/2023]',1.40293,0.04173584,5.332765,1.341672E-11,9.441602,4.353193,5.205029,12.52996
'[17:42:02.964 11/09/2023]',1.324064,2.068709,-3.042197,1.341672E-11,-5.501107,-2.231038,4.201222,4.682976
'[17:42:02.972 11/09/2023]',2.667151,1.926621,6.740135,1.341672E-11,4.924384,4.696216,6.605203,2.713798
'[17:42:02.980 11/09/2023]',-0.529579,-1.737576,18.60927,1.341672E-11,4.84424,5.391941,24.01517,26.44971
'[17:42:02.988 11/09/2023]',-7.521299,-1.618987,25.04689,1.341672E-11,2.192339,3.445393,44.90723,29.61444
'[17:42:02.996 11/09/2023]',3.826274,-0.5011722,6.508011,1.341672E-11,8.846974,6.033419,35.22615,43.32352
'[17:42:03.004 11/09/2023]',-1.590849,-1.923627,5.377333,1.341672E-11,2.933429,3.955695,12.7862,25.19237
'[17:42:03.012 11/09/2023]',0.262099,0.8106812,11.902,1.341672E-11,1.9765,0.5276818,15.96212,22.42833
'[17:42:03.020 11/09/2023]',0.189778,2.474732,-9.787856,1.341672E-11,-10.64684,-9.895429,-12.33965,-5.64445
'[17:42:03.028 11/09/2023]',0.8293411,-2.237058,-0.6633808,1.341672E-11,1.778018,6.72005,16.9247,14.01607
'[17:42:03.036 11/09/2023]',1.198258,1.356182,-7.88647,1.341672E-11,-0.9595312,-1.241347,-17.6975,-4.513812
'[17:42:03.044 11/09/2023]',-0.3783327,-1.051982,34.75036,1.341672E-11,12.70152,15.4362,45.52748,53.79781
'[17:42:03.052 11/09/2023]',-0.9265884,-0.7059427,-5.198453,1.341672E-11,2.836009,2.452029,-7.849803,-4.784279
'[17:42:03.060 11/09/2023]',1.094077,1.66658,-1.685874,1.341672E-11,2.772758,3.272863,-7.400326,-13.23084
'[17:42:03.068 11/09/2023]',-4.142604,-2.202969,-11.49118,1.341672E-11,0.3959884,3.701368,-25.85827,-29.59335
'[17:42:03.076 11/09/2023]',4.521605,2.863569,3.760049,1.341672E-11,-4.088488,0.6960817,5.669748,2.600969
'[17:42:03.084 11/09/2023]',-2.859906,-2.520223,-29.97397,1.341672E-11,-5.730227,-4.325378,-41.76052,-44.55063
'[17:42:03.092 11/09/2023]',-1.681336,-0.4629439,-0.005129053,1.341672E-11,-2.380885,-0.4569356,-1.561995,-4.14618
'[17:42:03.100 11/09/2023]',-4.03508,1.490373,28.33155,1.341672E-11,5.933978,10.142,49.03179,37.23843
'[17:42:03.108 11/09/2023]',-4.51794,-5.069621,-4.86201,1.341672E-11,-5.531033,-5.188254,11.63373,7.173693
'[17:42:03.116 11/09/2023]',-2.610532,-1.007543,-47.10131,1.341672E-11,-12.46725,-16.98917,-86.20249,-97.76063
'[17:42:03.124 11/09/2023]',-1.029743,-0.3298067,7.36525,1.341672E-11,2.403622,4.872898,20.40563,11.09328
'[17:42:03.132 11/09/2023]',-3.930568,-5.174391,8.108319,1.341672E-11,-5.581702,-0.3527483,8.344637,-2.705355
'[17:42:03.140 11/09/2023]',1.883036,-0.4584262,-34.84106,1.341672E-11,-0.9289188,-4.889842,-28.51139,-28.83319
'[17:42:03.148 11/09/2023]',-1.462894,-0.03280114,-26.12679,1.341672E-11,-5.7424,-6.569774,-25.51159,-11.71094
'[17:42:03.156 11/09/2023]',-1.425069,-1.107963,-12.88393,1.341672E-11,1.114924,-1.949953,-18.01445,-26.71404
'[17:42:03.164 11/09/2023]',10.94158,7.479385,24.27347,1.341672E-11,-1.333294,1.840497,35.0284,41.59209
'[17:42:03.172 11/09/2023]',-0.874989,12.2241,21.35855,1.341672E-11,11.64093,19.2024,58.12752,120.0744
'[17:42:03.180 11/09/2023]',-2.703995,-3.896157,-42.80241,1.341672E-11,-20.87432,-25.33495,-38.86676,-71.79987
'[17:42:03.188 11/09/2023]',-2.091777,-0.6540071,-55.28952,1.341672E-11,-8.664759,-7.231886,-37.52597,-32.80961
'[17:42:03.196 11/09/2023]',3.234218,3.588979,24.44009,1.341672E-11,9.549431,12.67231,39.38786,51.10109
'[17:42:03.204 11/09/2023]',-2.200549,-1.440135,-28.99413,1.341672E-11,0.2414778,-9.769434,-59.72934,-46.39491
'[17:42:03.212 11/09/2023]',-1.213405,-1.47906,12.49677,1.341672E-11,-4.692211,-1.76661,-0.7171476,-10.16768
'[17:42:03.220 11/09/2023]',3.666014,1.432954,-2.974795,1.341672E-11,2.271496,3.362748,42.51459,59.14497
'[17:42:03.228 11/09/2023]',0.4795048,1.331317,0.4673953,1.341672E-11,4.887973,0.05496603,4.673949,-13.25078
'[17:42:03.236 11/09/2023]',-2.682468,-1.454159,51.63215,1.341672E-11,4.246992,10.485,67.28679,71.33056
'[17:42:03.244 11/09/2023]',0.6909661,-0.04338415,46.88972,1.341672E-11,4.939312,4.528919,43.34465,39.71783
'[17:42:03.252 11/09/2023]',-1.629928,-1.92209,-20.30966,1.341672E-11,-8.43489,-5.155999,-10.57986,-17.12325
'[17:42:03.260 11/09/2023]',-1.317768,2.141711,-3.43921,1.341672E-11,-6.536443,-1.289737,-11.85715,-10.30506
'[17:42:03.268 11/09/2023]',-1.211485,-0.3373061,-48.17627,1.341672E-11,-7.167853,-8.285136,-35.90336,-35.05737
'[17:42:03.276 11/09/2023]',0.7068874,0.1464283,32.87811,1.341672E-11,7.993798,11.65815,22.65859,33.60186
'[17:42:03.284 11/09/2023]',-0.3119607,0.03961308,13.11227,1.341672E-11,4.537944,3.272228,20.42876,22.46533
'[17:42:03.292 11/09/2023]',0.6315705,1.084002,-4.536407,1.341672E-11,-4.317251,-6.830635,-23.94205,-32.41847
'[17:42:03.300 11/09/2023]',2.537388,2.205799,19.0662,1.341672E-11,-5.442173,-0.3495253,40.81704,24.25204
'[17:42:03.308 11/09/2023]',-1.923483,-1.693991,-15.32337,1.341672E-11,2.979116,-0.003729809,-27.71215,-16.19214
