Time and date,Fp1,Fp2,F3,F4,T7,T8,F7,F8,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Battery,Event
[12:38:00.632 29/11/2023],-194217.8,-111076.1,-146322.1,-207886.8,-185962.8,-180743.6,-202362.4,-158164.5,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.636 29/11/2023],-194213.3,-111085.6,-146335.8,-207893.8,-185971.7,-180762.4,-202368.9,-158184,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.640 29/11/2023],-194201.4,-111080.5,-146333.6,-207886.1,-185996.6,-180763.9,-202357,-158174.9,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.644 29/11/2023],-194188.9,-111063.4,-146311.6,-207865.7,-185976.8,-180748.5,-202340,-158152.9,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.648 29/11/2023],-194164,-111060.4,-146274.5,-207851.5,-185947.3,-180743.3,-202326.3,-158138.4,0.05,-0.02,1.02,-4,-2,-4,89,0
[12:38:00.652 29/11/2023],-194184,-111074.5,-146305.8,-207866.3,-185936.8,-180749.4,-202347.1,-158157,0.05,-0.02,1.02,-4,-2,-4,89,0
[12:38:00.656 29/11/2023],-194227.1,-111098.9,-146337.8,-207886.9,-185973.5,-180763.2,-202374.8,-158184.3,0.05,-0.02,1.02,-4,-2,-4,89,0
[12:38:00.660 29/11/2023],-194224.3,-111079.6,-146326.2,-207875.1,-185997.1,-180767.7,-202364.2,-158167.2,0.05,-0.02,1.02,-4,-2,-4,89,0
[12:38:00.664 29/11/2023],-194202.9,-111054.5,-146302.8,-207859.1,-185976.6,-180740.5,-202339.9,-158139.9,0.05,-0.02,1.02,-4,-2,-4,89,0
[12:38:00.668 29/11/2023],-194217.8,-111076.1,-146322.1,-207886.8,-185962.8,-180743.6,-202362.4,-158164.5,0.05,-0.02,1.02,-4,-2,-4,89,0
[12:38:00.672 29/11/2023],-194213.3,-111085.6,-146335.8,-207893.8,-185971.7,-180762.4,-202368.9,-158184,0.05,-0.02,1.02,-4,-2,-4,89,0
[12:38:00.676 29/11/2023],-194201.4,-111080.5,-146333.6,-207886.1,-185996.6,-180763.9,-202357,-158174.9,0.05,-0.02,1.02,-4,-2,-4,89,0
[12:38:00.680 29/11/2023],-194188.9,-111063.4,-146311.6,-207865.7,-185976.8,-180748.5,-202340,-158152.9,0.05,-0.02,1.02,-4,-2,-4,89,0
[12:38:00.684 29/11/2023],-194198.9,-111058,-146302.7,-207860.4,-185972.7,-180752.8,-202344.8,-158153.2,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:00.688 29/11/2023],-194199.2,-111070.4,-146313,-207863,-185966.4,-180747,-202348.9,-158153.2,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:00.692 29/11/2023],-194220.1,-111092.4,-146340.9,-207876.5,-185970.9,-180758.6,-202365,-158171.6,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:00.696 29/11/2023],-194211.6,-111078.4,-146325.2,-207871.5,-185973.9,-180752.3,-202356.1,-158163.8,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:00.700 29/11/2023],-194222.2,-111086.2,-146323,-207890.5,-185981.3,-180756,-202364.9,-158169.9,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:00.704 29/11/2023],-194234.9,-111086.7,-146328.4,-207889.9,-185978.4,-180773.3,-202368.9,-158175.8,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:00.708 29/11/2023],-194235,-111082.3,-146326.6,-207885.6,-185962.1,-180747.2,-202366.8,-158172.7,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:00.712 29/11/2023],-194220.7,-111066.3,-146321.3,-207882.4,-185964.5,-180747.9,-202357.1,-158162.8,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:00.716 29/11/2023],-194216.1,-111071.3,-146324.5,-207878.7,-185964.9,-180752.7,-202360.2,-158159.5,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:00.720 29/11/2023],-194216.8,-111085.4,-146333.4,-207881.8,-185978.2,-180746.3,-202364.4,-158162.9,0.05,0.00,1.00,-4,-2,-4,89,0
[12:38:00.724 29/11/2023],-194216.5,-111097.4,-146348.2,-207892,-185998.6,-180758.1,-202369.8,-158176.8,0.05,0.00,1.00,-4,-2,-4,89,0
[12:38:00.728 29/11/2023],-194203.8,-111074.1,-146333.8,-207880.6,-185971.9,-180766.1,-202352.4,-158165.6,0.05,0.00,1.00,-4,-2,-4,89,0
[12:38:00.732 29/11/2023],-194178.6,-111035.2,-146312.1,-207868.4,-185953.5,-180728.6,-202335.5,-158147,0.05,0.00,1.00,-4,-2,-4,89,0
[12:38:00.736 29/11/2023],-194191.8,-111051.2,-146328.2,-207883.6,-185989.3,-180740.6,-202350.8,-158159.6,0.05,0.00,1.00,-4,-2,-4,89,0
[12:38:00.740 29/11/2023],-194218,-111079.1,-146340.4,-207892.5,-185997.6,-180782.4,-202364.2,-158174.1,0.05,0.00,1.00,-4,-2,-4,89,0
[12:38:00.744 29/11/2023],-194203.7,-111068.9,-146323.5,-207866.6,-185965.4,-180759.9,-202345.1,-158162.4,0.05,0.00,1.00,-4,-2,-4,89,0
[12:38:00.748 29/11/2023],-194170.9,-111045.7,-146301.8,-207844,-185927.6,-180721.5,-202320.1,-158140,0.05,0.00,1.00,-4,-2,-4,89,0
[12:38:00.752 29/11/2023],-194180.9,-111049.7,-146308.7,-207860.5,-185959.2,-180734.4,-202332.5,-158152.7,0.05,0.00,1.00,-4,-2,-4,89,0
[12:38:00.756 29/11/2023],-194185.1,-111038.3,-146301.5,-207856.6,-185954.5,-180732.2,-202330.2,-158145.8,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.760 29/11/2023],-194181,-111045.6,-146302.8,-207852.5,-185945.2,-180728.7,-202329.4,-158142.5,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.764 29/11/2023],-194163.6,-111040.9,-146301.6,-207843.5,-185943.8,-180717.9,-202323.5,-158138.9,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.768 29/11/2023],-194161.3,-111028.7,-146291.6,-207834,-185941.8,-180709.5,-202311.8,-158130.5,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.772 29/11/2023],-194166.7,-111030.8,-146290.6,-207843.1,-185941.3,-180705.2,-202314.8,-158132,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.776 29/11/2023],-194157.3,-111014.5,-146282.2,-207835.8,-185952.3,-180691.2,-202302,-158119.4,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.780 29/11/2023],-194152.6,-111009.5,-146269.5,-207821.9,-185924.9,-180703.4,-202292.4,-158105.8,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.784 29/11/2023],-194166.5,-111029.6,-146288.5,-207845.4,-185928.9,-180722.8,-202316.2,-158122.8,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.788 29/11/2023],-194183.4,-111040.2,-146310.6,-207865.7,-185952.6,-180729.6,-202335.9,-158139.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.792 29/11/2023],-194182.4,-111033.7,-146307.6,-207859.5,-185953.2,-180695.1,-202327.4,-158138,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.796 29/11/2023],-194140.9,-111002.8,-146284.3,-207817.8,-185922.6,-180671.6,-202295.4,-158108.7,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.800 29/11/2023],-194140.2,-111017.9,-146289.7,-207832.4,-185918.5,-180706.3,-202300.2,-158125.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.804 29/11/2023],-194170.6,-111052.5,-146318.5,-207868.5,-185944.7,-180748.8,-202329.3,-158152.7,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.808 29/11/2023],-194190.9,-111055.5,-146330.4,-207878.5,-185958.3,-180747,-202339.3,-158157.3,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.812 29/11/2023],-194168.4,-111019,-146299.5,-207853,-185927.6,-180740.6,-202314,-158135.4,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.816 29/11/2023],-194165.4,-111018.3,-146289,-207846.8,-185915.6,-180708.6,-202310,-158131.4,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.820 29/11/2023],-194170.5,-111033.7,-146297,-207846.1,-185939.3,-180724.1,-202319.4,-158133.8,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.824 29/11/2023],-194159.1,-111032.2,-146292.8,-207841.9,-185950.9,-180724.3,-202314.1,-158126.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.828 29/11/2023],-194142.2,-110998.9,-146267.2,-207820.2,-185931.7,-180685.1,-202290.3,-158100.5,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.832 29/11/2023],-194133.7,-110970,-146246.2,-207807.9,-185903.6,-180661.5,-202270.7,-158087.9,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.836 29/11/2023],-194142.5,-110991.3,-146257.6,-207807.6,-185899.4,-180663.7,-202275,-158092.4,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.840 29/11/2023],-194148.9,-111016.9,-146276.3,-207816.8,-185915.9,-180682.1,-202297.9,-158107.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.844 29/11/2023],-194145.2,-111008.9,-146280.7,-207819.9,-185906.3,-180702,-202301,-158111.4,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.848 29/11/2023],-194124.8,-110985.3,-146266.5,-207802.9,-185879.9,-180686.2,-202283.9,-158095.3,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.852 29/11/2023],-194140,-111004.8,-146288.5,-207826.3,-185926.4,-180698.3,-202304.8,-158112.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.856 29/11/2023],-194145.1,-111010.2,-146292.9,-207835.2,-185943.8,-180694,-202309.7,-158118.7,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.860 29/11/2023],-194143.4,-110991.9,-146279.4,-207822.8,-185939.2,-180686.9,-202301.1,-158112.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.864 29/11/2023],-194150.5,-110983,-146266.1,-207807.3,-185917.2,-180678.9,-202287.8,-158098,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.868 29/11/2023],-194152.7,-111001.3,-146266,-207805.5,-185926.9,-180691,-202287.8,-158095.5,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.872 29/11/2023],-194165.8,-111018.1,-146282.3,-207823.6,-185936.6,-180697.6,-202309.6,-158111.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.876 29/11/2023],-194170.1,-111022.3,-146293.8,-207831.5,-185935.3,-180704.9,-202319,-158125.5,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.880 29/11/2023],-194151.4,-111007.8,-146287.1,-207819.6,-185927.3,-180690.6,-202303.4,-158118.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.884 29/11/2023],-194148.5,-110998.5,-146274.3,-207823.5,-185928.2,-180692.2,-202303.4,-158125.3,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.888 29/11/2023],-194147.4,-111002.6,-146273.5,-207811.7,-185928.6,-180692.2,-202298.8,-158118.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.892 29/11/2023],-194151.5,-111013.5,-146291,-207823.2,-185930.2,-180703.4,-202312.4,-158121.9,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.896 29/11/2023],-194140.9,-110994.1,-146280.8,-207829.3,-185934.4,-180692.3,-202297.7,-158109.8,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.900 29/11/2023],-194155.3,-111006.3,-146279.3,-207832.3,-185933.8,-180707.4,-202305,-158118.7,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.904 29/11/2023],-194141.1,-110994,-146266.6,-207805.4,-185924.6,-180673.5,-202292.1,-158104.4,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.908 29/11/2023],-194136.9,-110980.3,-146261.7,-207812.2,-185923,-180659.5,-202292.3,-158103,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.912 29/11/2023],-194131.6,-110983.5,-146260.4,-207809.4,-185917.5,-180676.1,-202289.8,-158099.8,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.916 29/11/2023],-194128.9,-110983.8,-146250.1,-207795.2,-185911.7,-180665.3,-202284,-158086.7,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.920 29/11/2023],-194123.7,-110972.1,-146239.8,-207789.5,-185883.4,-180636.1,-202272.9,-158080.6,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.924 29/11/2023],-194126.5,-110974,-146254.8,-207794.1,-185910,-180664.3,-202280.6,-158090.3,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.928 29/11/2023],-194129.6,-110975.8,-146263.6,-207787.2,-185919.8,-180671.5,-202275.5,-158092.9,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.932 29/11/2023],-194127.2,-110971.6,-146254,-207784.9,-185900.8,-180658,-202267.5,-158083.9,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.936 29/11/2023],-194130.5,-110977,-146255,-207795.9,-185913.7,-180670.7,-202276.8,-158094,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.940 29/11/2023],-194141,-110991.9,-146257.3,-207802.7,-185918.5,-180676.5,-202284.2,-158097.9,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.944 29/11/2023],-194116.4,-110964.8,-146235,-207776.8,-185890,-180637.9,-202264.8,-158069.7,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.948 29/11/2023],-194104.2,-110951.7,-146221.3,-207767.5,-185896.4,-180638.3,-202257.8,-158061.7,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.952 29/11/2023],-194126.7,-110966.8,-146247.8,-207788.2,-185894.3,-180653.9,-202278.9,-158082.3,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.956 29/11/2023],-194116.9,-110955.4,-146245.6,-207782.8,-185882.5,-180638.6,-202267.8,-158068.3,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.960 29/11/2023],-194110.8,-110947.7,-146243.3,-207776.7,-185882.5,-180643.8,-202260.3,-158069.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.964 29/11/2023],-194122.5,-110966,-146242.5,-207785.2,-185901.7,-180665.4,-202268.9,-158082.4,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.968 29/11/2023],-194134.3,-110987.9,-146258,-207802.2,-185918.9,-180675.7,-202286.5,-158103.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.972 29/11/2023],-194136.4,-110979.7,-146257.1,-207800,-185918,-180665.2,-202286.2,-158098.7,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.976 29/11/2023],-194114.1,-110955,-146237.6,-207780.3,-185884.9,-180661.6,-202260.1,-158075.8,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.980 29/11/2023],-194092.8,-110937.6,-146215.2,-207749,-185848.9,-180637,-202237.7,-158060.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.984 29/11/2023],-194121.8,-110960.7,-146243.8,-207771.4,-185886.8,-180650,-202269.7,-158084,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.988 29/11/2023],-194137,-110988.5,-146269.7,-207802.2,-185916.2,-180683.6,-202291.1,-158100.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.992 29/11/2023],-194135.5,-110992.3,-146278.1,-207800.9,-185911,-180689.1,-202291,-158102.3,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:00.996 29/11/2023],-194084.1,-110947.8,-146233.9,-207762,-185864.1,-180647,-202252.6,-158065,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.000 29/11/2023],-194078.7,-110944,-146225.6,-207761.8,-185867.8,-180618.8,-202243.5,-158062.6,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.004 29/11/2023],-194098.9,-110946.7,-146229.8,-207768.8,-185877.3,-180641.7,-202251.5,-158062.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.008 29/11/2023],-194111.1,-110949.8,-146231.1,-207779.8,-185874.7,-180652.2,-202257.1,-158064.5,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.012 29/11/2023],-194104.4,-110940.4,-146223.7,-207767,-185867.4,-180642.4,-202249.5,-158064.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.016 29/11/2023],-194096.5,-110918.6,-146218.2,-207762.3,-185864.4,-180652.6,-202242.9,-158065,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.020 29/11/2023],-194097.3,-110925.4,-146219.7,-207769.3,-185874.3,-180653.7,-202244.8,-158065.8,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.024 29/11/2023],-194103.2,-110946.5,-146221,-207774.8,-185860.5,-180648.8,-202246.8,-158070.7,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.028 29/11/2023],-194087.7,-110943.4,-146218,-207756.9,-185838.3,-180644.7,-202236.8,-158058.4,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.032 29/11/2023],-194077.7,-110913,-146212.3,-207745.6,-185832,-180605.3,-202222.7,-158037.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.036 29/11/2023],-194102,-110935.9,-146221,-207760.8,-185846.1,-180617,-202237.5,-158052,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.040 29/11/2023],-194107.1,-110934,-146219.3,-207766,-185846.9,-180632,-202242.2,-158057.9,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.044 29/11/2023],-194069.6,-110926.9,-146209.5,-207752,-185848.4,-180616.1,-202224.4,-158034.4,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.048 29/11/2023],-194082.9,-110924.6,-146205.8,-207751.4,-185845.5,-180616.4,-202223.3,-158030.5,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.052 29/11/2023],-194103.8,-110938.9,-146220.7,-207760.2,-185859.3,-180637.3,-202236.3,-158052.6,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.056 29/11/2023],-194089.8,-110924.1,-146212.7,-207757.9,-185844.9,-180637.2,-202224.7,-158042,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.060 29/11/2023],-194068.2,-110907.2,-146209.1,-207751.6,-185826.3,-180622.6,-202213.3,-158025,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.064 29/11/2023],-194051.6,-110895.9,-146197.9,-207733.9,-185807.9,-180595.6,-202198.7,-158018.8,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.068 29/11/2023],-194077.7,-110913,-146212.3,-207745.6,-185832,-180605.3,-202222.7,-158037.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.072 29/11/2023],-194102,-110935.9,-146221,-207760.8,-185846.1,-180617,-202237.5,-158052,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.076 29/11/2023],-194107.1,-110934,-146219.3,-207766,-185846.9,-180632,-202242.2,-158057.9,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.080 29/11/2023],-194071.1,-110900.9,-146190,-207731.4,-185850.3,-180625.1,-202222.1,-158033.6,0.03,0.02,1.02,-4,-2,-4,89,0
[12:38:01.084 29/11/2023],-194077.5,-110904.9,-146198.5,-207734.6,-185863.6,-180594.3,-202226.5,-158035.7,0.03,0.02,1.02,-4,-2,-4,89,0
[12:38:01.088 29/11/2023],-194081.1,-110906.1,-146215.5,-207753.5,-185860.7,-180626.5,-202232.4,-158046.2,0.03,0.02,1.02,-4,-2,-4,89,0
[12:38:01.092 29/11/2023],-194085.1,-110915.3,-146223.3,-207758.1,-185856.5,-180646.9,-202239.5,-158052.4,0.03,0.02,1.02,-4,-2,-4,89,0
[12:38:01.096 29/11/2023],-194063.6,-110913.7,-146218.3,-207746.1,-185847.8,-180613.1,-202221.3,-158037.3,0.03,0.02,1.02,-4,-2,-4,89,0
[12:38:01.100 29/11/2023],-194066.8,-110925.8,-146209.8,-207748.1,-185857.3,-180618,-202220.2,-158041.2,0.03,0.02,1.02,-4,-2,-4,89,0
[12:38:01.104 29/11/2023],-194106.5,-110941.3,-146219.3,-207760.2,-185876.9,-180638.9,-202241.7,-158055.6,0.03,0.02,1.02,-4,-2,-4,89,0
[12:38:01.108 29/11/2023],-194088.4,-110927,-146225.7,-207757.6,-185861.9,-180622.5,-202240.3,-158064.6,0.03,0.02,1.02,-4,-2,-4,89,0
[12:38:01.112 29/11/2023],-194084.9,-110929.2,-146214.5,-207743.7,-185866.1,-180623.7,-202236.1,-158060.1,0.03,0.02,1.02,-4,-2,-4,89,0
[12:38:01.116 29/11/2023],-194073.9,-110910.3,-146202.8,-207747.8,-185842.5,-180615.6,-202222.8,-158038.1,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.120 29/11/2023],-194085.2,-110911,-146212.9,-207751.5,-185861.5,-180616.7,-202225.8,-158037.9,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.124 29/11/2023],-194103.4,-110934.6,-146234.2,-207760.2,-185879.5,-180626.7,-202241.1,-158052.8,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.128 29/11/2023],-194090.1,-110924.6,-146217.5,-207752.5,-185873.8,-180621.5,-202243.1,-158046.1,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.132 29/11/2023],-194070.7,-110896.3,-146202.6,-207744.6,-185848.1,-180608,-202233.1,-158043.6,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.136 29/11/2023],-194079.8,-110898.1,-146216.8,-207744.3,-185843.4,-180637.9,-202235.9,-158054.8,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.140 29/11/2023],-194082,-110906.9,-146214.6,-207752,-185839.5,-180637.8,-202234.5,-158055,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.144 29/11/2023],-194088.4,-110927,-146225.7,-207757.6,-185861.9,-180622.5,-202240.3,-158064.6,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.148 29/11/2023],-194084.9,-110929.2,-146214.5,-207743.7,-185866.1,-180623.7,-202236.1,-158060.1,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.152 29/11/2023],-194084.3,-110923.5,-146220.5,-207754.3,-185866.5,-180630.3,-202239.7,-158064.9,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.156 29/11/2023],-194098.1,-110926.9,-146228.6,-207766.1,-185873,-180632.1,-202247,-158065.3,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.160 29/11/2023],-194106.5,-110933.1,-146226.3,-207762.2,-185856.9,-180613.8,-202242.1,-158057,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.164 29/11/2023],-194076.1,-110902.3,-146203.5,-207737.7,-185830.5,-180602,-202214.5,-158034.3,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.168 29/11/2023],-194083.8,-110907.7,-146214.1,-207752.8,-185860.5,-180630.9,-202228.6,-158043.7,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.172 29/11/2023],-194082.5,-110900.2,-146209.3,-207751.1,-185863.2,-180624.3,-202227.7,-158038.4,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.176 29/11/2023],-194077.7,-110890.3,-146210.3,-207753.7,-185848.3,-180613.8,-202228,-158040.7,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.180 29/11/2023],-194048.7,-110877.5,-146195.9,-207738.4,-185817.3,-180597.1,-202206.1,-158026.4,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.184 29/11/2023],-194039,-110873,-146168.6,-207716.9,-185822.5,-180590.7,-202186.8,-158010.4,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.188 29/11/2023],-194063.7,-110889.3,-146182.3,-207723.5,-185830.8,-180590.1,-202196.6,-158021,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.192 29/11/2023],-194062.2,-110890.8,-146176.8,-207722.4,-185815.7,-180590.6,-202200.4,-158022.2,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.196 29/11/2023],-194042.2,-110880.5,-146164.9,-207714.7,-185811.1,-180567,-202190.9,-158009.1,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.200 29/11/2023],-194035.4,-110879.4,-146177.3,-207728.1,-185806.8,-180587.7,-202195.4,-158018.3,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.204 29/11/2023],-194055.7,-110889.5,-146191,-207734.9,-185825.7,-180603.4,-202213,-158039.8,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.208 29/11/2023],-194061.4,-110890.1,-146183.5,-207720.2,-185845.5,-180584.3,-202204.7,-158027,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.212 29/11/2023],-194024.5,-110859.3,-146149.9,-207686.2,-185796,-180551.5,-202167.8,-157990.5,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.216 29/11/2023],-194012.9,-110839.9,-146140.1,-207692.4,-185797.5,-180559,-202161,-157986,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.220 29/11/2023],-194016,-110836.7,-146151.7,-207700.9,-185796.3,-180564,-202167.8,-157990,0.03,0.00,1.02,-4,-2,-4,89,0
[12:38:01.224 29/11/2023],-194027.5,-110822,-146147.1,-207692.2,-185799.5,-180557.6,-202161.4,-157984.3,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:38:01.228 29/11/2023],-194045.4,-110841.8,-146146.3,-207693.5,-185796.8,-180550.8,-202163.5,-157985,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:38:01.232 29/11/2023],-194026,-110841.6,-146137.7,-207679,-185794,-180543.6,-202156.4,-157968,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:38:01.236 29/11/2023],-194029,-110860.7,-146148.1,-207689.6,-185808.2,-180562.3,-202173.9,-157982.3,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:38:01.240 29/11/2023],-194036.7,-110868,-146168,-207695.6,-185806.9,-180565.7,-202185.3,-157992.6,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:38:01.244 29/11/2023],-194028.6,-110849.4,-146157.3,-207684.9,-185790.6,-180569.8,-202176,-157990.5,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:38:01.248 29/11/2023],-194020.3,-110843.9,-146153.1,-207684.5,-185787.2,-180554.6,-202170.9,-157985.6,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:38:01.252 29/11/2023],-194025.5,-110849.9,-146163.9,-207697.9,-185800.2,-180560.1,-202183.2,-157990.4,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:38:01.256 29/11/2023],-194028.6,-110862.5,-146170.2,-207716.1,-185820.3,-180587.4,-202198.9,-158000.8,0.03,-0.02,1.02,-4,-2,-4,89,0
[12:38:01.260 29/11/2023],-194022.7,-110851.5,-146157.7,-207710.2,-185796.7,-180559.7,-202188.5,-157990.6,0.05,0.00,1.02,-4,-2,-4,89,0
[12:38:01.264 29/11/2023],-194041.9,-110838.7,-146151.8,-207692.1,-185795.7,-180549.8,-202178.2,-157980.7,0.05,0.00,1.02,-4,-2,-4,89,0
