Time and date,Fp1,Fp2,F3,F4,T7,T8,F7,F8,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Battery,Event
[15:14:00.632 29/11/2023],-138909.3,-67450.81,-101784.8,-156241.2,-80673.57,-106877.1,-135917.2,-102060.8,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:00.636 29/11/2023],-138907.7,-67464.98,-101806.3,-156257.2,-80686.58,-106883.6,-135922.6,-102066.4,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:00.640 29/11/2023],-138910.6,-67474.33,-101819.8,-156270.9,-80689.44,-106900.6,-135925.6,-102087.4,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:00.644 29/11/2023],-138922.8,-67481.08,-101807,-156265.1,-80683.8,-106905,-135914.4,-102083,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:00.648 29/11/2023],-138926,-67489.21,-101819.8,-156270.4,-80662.16,-106913.4,-135915,-102081.6,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.652 29/11/2023],-138921.3,-67487.6,-101824.3,-156271.5,-80659.71,-106919.5,-135927.8,-102087.5,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.656 29/11/2023],-138931.5,-67495.25,-101839.7,-156291.2,-80688.63,-106926.1,-135935.3,-102113.4,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.660 29/11/2023],-138933.7,-67489.13,-101847.6,-156297.3,-80674.38,-106933.8,-135925.6,-102094.1,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.664 29/11/2023],-138910.9,-67488.36,-101833.8,-156279.6,-80664.72,-106926.2,-135908,-102079,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.668 29/11/2023],-138915.2,-67499.18,-101844.6,-156282.3,-80677.86,-106931.4,-135915.5,-102091.9,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.672 29/11/2023],-138942.2,-67531.68,-101869.4,-156296.9,-80686.71,-106944,-135926.7,-102116.8,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.676 29/11/2023],-138925.3,-67520.86,-101864.2,-156285.7,-80698.34,-106929.3,-135920.3,-102102.9,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.680 29/11/2023],-138917.4,-67521.8,-101865.7,-156290,-80679.47,-106922.5,-135918,-102095.2,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.684 29/11/2023],-138906.8,-67518.41,-101855,-156306.8,-80652.38,-106919.3,-135904.3,-102082.9,0.05,0.00,1.02,-4,-2,-4,87,0
[15:14:00.688 29/11/2023],-138901.7,-67507.01,-101878.4,-156285.6,-80668.34,-106936.3,-135890.8,-102077.2,0.05,0.00,1.02,-4,-2,-4,87,0
[15:14:00.692 29/11/2023],-138900,-67513.62,-101877.1,-156280.3,-80672.59,-106939.9,-135901.3,-102079.4,0.05,0.00,1.02,-4,-2,-4,87,0
[15:14:00.696 29/11/2023],-138906.2,-67516.88,-101873,-156285.5,-80663.73,-106951.4,-135909.2,-102095.4,0.05,0.00,1.02,-4,-2,-4,87,0
[15:14:00.700 29/11/2023],-138907,-67516.8,-101877.8,-156296.4,-80653.54,-106953,-135901.7,-102097.5,0.05,0.00,1.02,-4,-2,-4,87,0
[15:14:00.704 29/11/2023],-138919.1,-67524.53,-101891.6,-156318.3,-80687.2,-106973.3,-135916.3,-102106.7,0.05,0.00,1.02,-4,-2,-4,87,0
[15:14:00.708 29/11/2023],-138918.4,-67543.26,-101909,-156311.6,-80674.15,-106969.1,-135923.4,-102101.3,0.05,0.00,1.02,-4,-2,-4,87,0
[15:14:00.712 29/11/2023],-138907.6,-67542.59,-101910.9,-156300.2,-80678.17,-106960.7,-135914.2,-102103.5,0.05,0.00,1.02,-4,-2,-4,87,0
[15:14:00.716 29/11/2023],-138895.9,-67521.94,-101900.8,-156298.7,-80678.62,-106954.5,-135894.2,-102099.7,0.05,0.00,1.02,-4,-2,-4,87,0
[15:14:00.720 29/11/2023],-138899.3,-67497.75,-101916.8,-156302,-80669.68,-106965.3,-135895.6,-102093.6,0.02,0.00,1.02,-4,-2,-4,87,0
[15:14:00.724 29/11/2023],-138908,-67519.21,-101929.9,-156313.7,-80654.57,-106972.8,-135904.1,-102090.6,0.02,0.00,1.02,-4,-2,-4,87,0
[15:14:00.728 29/11/2023],-138907.2,-67553.95,-101929.9,-156310.3,-80651.93,-106979.2,-135900.9,-102115.1,0.02,0.00,1.02,-4,-2,-4,87,0
[15:14:00.732 29/11/2023],-138885.1,-67540.48,-101906.3,-156300.2,-80649.88,-106968,-135875.5,-102107,0.02,0.00,1.02,-4,-2,-4,87,0
[15:14:00.736 29/11/2023],-138887.1,-67539.28,-101903.7,-156311.3,-80685.68,-106986.7,-135884.2,-102110.5,0.02,0.00,1.02,-4,-2,-4,87,0
[15:14:00.740 29/11/2023],-138904.8,-67560.56,-101926.1,-156329,-80705.58,-107000.5,-135900.7,-102111.9,0.02,0.00,1.02,-4,-2,-4,87,0
[15:14:00.744 29/11/2023],-138909.5,-67560.78,-101939.6,-156331.5,-80696.91,-107010.9,-135902.4,-102121.6,0.02,0.00,1.02,-4,-2,-4,87,0
[15:14:00.748 29/11/2023],-138895.5,-67553.85,-101936.8,-156320.8,-80680.5,-107000.2,-135892.6,-102121.9,0.02,0.00,1.02,-4,-2,-4,87,0
[15:14:00.752 29/11/2023],-138905.6,-67554.26,-101950.5,-156325.5,-80677.1,-107008,-135893.2,-102119,0.02,0.00,1.02,-4,-2,-4,87,0
[15:14:00.756 29/11/2023],-138904.9,-67556.98,-101973.3,-156340.3,-80675.53,-107015.9,-135897.8,-102119.8,0.03,0.00,1.00,-4,-2,-4,87,0
[15:14:00.760 29/11/2023],-138897.1,-67548.94,-101970.2,-156338,-80707.05,-107013,-135885.8,-102125.4,0.03,0.00,1.00,-4,-2,-4,87,0
[15:14:00.764 29/11/2023],-138896.8,-67550.63,-101949.7,-156341.7,-80686.84,-107014.2,-135898,-102125.3,0.03,0.00,1.00,-4,-2,-4,87,0
[15:14:00.768 29/11/2023],-138902.9,-67562.26,-101957.7,-156341.5,-80683.27,-107014.6,-135897.4,-102122.1,0.03,0.00,1.00,-4,-2,-4,87,0
[15:14:00.772 29/11/2023],-138895.3,-67563.91,-101975.4,-156332.2,-80685.05,-107025.6,-135903.3,-102139.8,0.03,0.00,1.00,-4,-2,-4,87,0
[15:14:00.776 29/11/2023],-138897.7,-67564.36,-101993.6,-156366.6,-80676.02,-107039.1,-135904,-102124.2,0.03,0.00,1.00,-4,-2,-4,87,0
[15:14:00.780 29/11/2023],-138892.8,-67563.38,-101983.5,-156369.6,-80672.77,-107019.3,-135877.5,-102123,0.03,0.00,1.00,-4,-2,-4,87,0
[15:14:00.784 29/11/2023],-138905.8,-67566.59,-101969.2,-156333.9,-80670.3,-107020.6,-135880.8,-102123.4,0.03,0.00,1.00,-4,-2,-4,87,0
[15:14:00.788 29/11/2023],-138917.7,-67584.38,-101990.3,-156352.2,-80684.48,-107051.9,-135894.5,-102143.9,0.03,0.00,1.00,-4,-2,-4,87,0
[15:14:00.792 29/11/2023],-138915,-67585.05,-101994.3,-156344.6,-80712.19,-107047.6,-135895.6,-102135.9,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.796 29/11/2023],-138899.7,-67563.69,-101994.5,-156365.3,-80667.13,-107035.7,-135882.6,-102099.7,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.800 29/11/2023],-138873.6,-67531.55,-101973.3,-156341.3,-80651.39,-107007.9,-135855.4,-102079.4,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.804 29/11/2023],-138889.1,-67563.2,-101980,-156352.5,-80665.61,-107027.6,-135863.8,-102117.2,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.808 29/11/2023],-138906.6,-67594.18,-102007.4,-156373.4,-80711.12,-107046.2,-135871,-102142.1,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.812 29/11/2023],-138914.3,-67620.91,-102040.2,-156397.9,-80711.61,-107076.9,-135892.5,-102166.7,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.816 29/11/2023],-138913.3,-67594.58,-102021.7,-156388.8,-80673.21,-107083.4,-135901.7,-102147.7,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.820 29/11/2023],-138907.2,-67590.2,-102018.2,-156385.7,-80676.48,-107075.5,-135901,-102168.1,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.824 29/11/2023],-138910,-67616.08,-102030.4,-156402.1,-80715.14,-107072,-135890.2,-102174.9,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.828 29/11/2023],-138887.8,-67595.47,-102036.4,-156403.3,-80703.16,-107094.5,-135861.1,-102132,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.832 29/11/2023],-138854.5,-67561.27,-102029.8,-156364,-80675.13,-107097.2,-135822,-102150.6,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.836 29/11/2023],-138900.8,-67600.13,-102034.1,-156398.1,-80681.93,-107080,-135880.7,-102170,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.840 29/11/2023],-138933.1,-67634.55,-102034.2,-156399,-80675.22,-107073,-135912.9,-102161.9,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.844 29/11/2023],-138927.8,-67631.23,-102041.9,-156386.8,-80677.59,-107063.8,-135903.2,-102156.7,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.848 29/11/2023],-138897.7,-67602.89,-102041.5,-156364.2,-80666.23,-107049.4,-135883.9,-102137.1,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.852 29/11/2023],-138885.4,-67560.02,-102027.5,-156355.9,-80666.68,-107048,-135880.3,-102111.4,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.856 29/11/2023],-138870.7,-67542.32,-102014.1,-156339.5,-80662.8,-107056,-135878.5,-102102.7,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.860 29/11/2023],-138863.4,-67552.11,-102017.2,-156340,-80656.18,-107056.1,-135871.6,-102115.5,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.864 29/11/2023],-138858.4,-67541.47,-102049,-156360.5,-80642.95,-107060.5,-135869.8,-102114,0.05,-0.02,1.02,-4,-2,-4,87,0
[15:14:00.868 29/11/2023],-138862.4,-67532.04,-102056.7,-156341.8,-80673.43,-107061.1,-135869.4,-102122,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.872 29/11/2023],-138883.5,-67572.45,-102076.5,-156379.1,-80678.71,-107072.3,-135882.7,-102132.3,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.876 29/11/2023],-138878.9,-67571.83,-102076.2,-156384.6,-80676.65,-107086.4,-135888.2,-102139.8,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.880 29/11/2023],-138867,-67568.34,-102061.9,-156383.4,-80673.79,-107090.6,-135876.7,-102145.5,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.884 29/11/2023],-138896.1,-67588.59,-102086.3,-156383.2,-80669.63,-107109,-135889,-102168.5,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.888 29/11/2023],-138918.2,-67618,-102101.2,-156411.5,-80684.84,-107118.4,-135902.8,-102178,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.892 29/11/2023],-138908.8,-67618.09,-102095.3,-156405.9,-80658.32,-107099.8,-135895.9,-102177.5,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.896 29/11/2023],-138890.1,-67590.51,-102095,-156378.8,-80631.41,-107087.9,-135866.5,-102154.5,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.900 29/11/2023],-138858.4,-67541.47,-102049,-156360.5,-80642.95,-107060.5,-135869.8,-102114,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.904 29/11/2023],-138862.4,-67532.04,-102056.7,-156341.8,-80673.43,-107061.1,-135869.4,-102122,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.908 29/11/2023],-138883.5,-67572.45,-102076.5,-156379.1,-80678.71,-107072.3,-135882.7,-102132.3,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.912 29/11/2023],-138878.9,-67571.83,-102076.2,-156384.6,-80676.65,-107086.4,-135888.2,-102139.8,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.916 29/11/2023],-138867,-67568.34,-102061.9,-156383.4,-80673.79,-107090.6,-135876.7,-102145.5,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.920 29/11/2023],-138896.1,-67588.59,-102086.3,-156383.2,-80669.63,-107109,-135889,-102168.5,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.924 29/11/2023],-138918.2,-67618,-102101.2,-156411.5,-80684.84,-107118.4,-135902.8,-102178,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.928 29/11/2023],-138908.8,-67618.09,-102095.3,-156405.9,-80658.32,-107099.8,-135895.9,-102177.5,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.932 29/11/2023],-138890.1,-67590.51,-102095,-156378.8,-80631.41,-107087.9,-135866.5,-102154.5,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.936 29/11/2023],-138894.2,-67595.43,-102097.9,-156397.5,-80666.82,-107100.6,-135877.9,-102153.5,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:00.940 29/11/2023],-138903.3,-67606.56,-102105.7,-156399.3,-80680.59,-107120.4,-135877.6,-102173.6,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:00.944 29/11/2023],-138901.5,-67599.09,-102094.5,-156389.4,-80696.45,-107106.3,-135884,-102167.5,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:00.948 29/11/2023],-138879.1,-67576.2,-102080.1,-156377.4,-80651.44,-107081.4,-135858.2,-102140.6,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:00.952 29/11/2023],-138893.6,-67601.77,-102095.2,-156412.7,-80659.66,-107110.4,-135864,-102161.1,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:00.956 29/11/2023],-138904,-67619.66,-102108.4,-156404.6,-80651.17,-107126.1,-135858.4,-102178.5,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:00.960 29/11/2023],-138908.9,-67615.9,-102104.4,-156393.5,-80678.57,-107119.1,-135874.6,-102178.4,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:00.964 29/11/2023],-138896.7,-67607.72,-102087.3,-156378.5,-80657.7,-107109.6,-135862.3,-102164.1,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:00.968 29/11/2023],-138906.5,-67619.34,-102095.6,-156391.4,-80656.8,-107120.9,-135865.7,-102165.2,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:00.972 29/11/2023],-138957,-67728.96,-102154.6,-156460.1,-80666.19,-107173.2,-135884.9,-102234.6,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.976 29/11/2023],-138965,-67752.56,-102173.7,-156480.3,-80670.75,-107185.7,-135873.8,-102241.2,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.980 29/11/2023],-138959.6,-67746.17,-102175.6,-156477,-80662.8,-107185.9,-135870.2,-102240.9,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:00.984 29/11/2023],-138962.6,-67765.75,-102186.5,-156483.8,-80659.27,-107178,-135853.2,-102261.3,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.988 29/11/2023],-138978.7,-67786.98,-102178.9,-156480.8,-80678.22,-107190.8,-135863.5,-102260.8,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.992 29/11/2023],-138999.4,-67794.49,-102192.8,-156515.8,-80669.63,-107218.8,-135869.2,-102264.9,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:00.996 29/11/2023],-138985.6,-67783.85,-102173.2,-156506.5,-80650.5,-107203.8,-135854.8,-102266.2,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:01.000 29/11/2023],-138987.9,-67796.37,-102181.7,-156499.8,-80647.15,-107194.4,-135844.8,-102277.2,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:01.004 29/11/2023],-139003.6,-67817.2,-102186.6,-156510.3,-80662.8,-107215.9,-135864.8,-102279,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:01.008 29/11/2023],-138957,-67728.96,-102154.6,-156460.1,-80666.19,-107173.2,-135884.9,-102234.6,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:01.012 29/11/2023],-138965,-67752.56,-102173.7,-156480.3,-80670.75,-107185.7,-135873.8,-102241.2,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:01.016 29/11/2023],-138959.6,-67746.17,-102175.6,-156477,-80662.8,-107185.9,-135870.2,-102240.9,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:01.020 29/11/2023],-138962.6,-67765.75,-102186.5,-156483.8,-80659.27,-107178,-135853.2,-102261.3,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:01.024 29/11/2023],-138978.7,-67786.98,-102178.9,-156480.8,-80678.22,-107190.8,-135863.5,-102260.8,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:01.028 29/11/2023],-138999.4,-67794.49,-102192.8,-156515.8,-80669.63,-107218.8,-135869.2,-102264.9,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:01.032 29/11/2023],-138985.6,-67783.85,-102173.2,-156506.5,-80650.5,-107203.8,-135854.8,-102266.2,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:01.036 29/11/2023],-138987.9,-67796.37,-102181.7,-156499.8,-80647.15,-107194.4,-135844.8,-102277.2,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:01.040 29/11/2023],-139003.6,-67817.2,-102186.6,-156510.3,-80662.8,-107215.9,-135864.8,-102279,0.03,0.02,1.02,-4,-2,-4,87,0
[15:14:01.044 29/11/2023],-138999.9,-67853.91,-102226,-156530.6,-80641.83,-107253.3,-135847.2,-102315.4,0.02,0.00,1.02,-4,-2,-4,87,0
[15:14:01.048 29/11/2023],-138976.4,-67827.57,-102203.6,-156514.2,-80661.95,-107228,-135834.3,-102278.8,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.052 29/11/2023],-138981.5,-67845.19,-102223.5,-156547,-80663.73,-107242.6,-135841.7,-102292.5,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.056 29/11/2023],-138979.2,-67846.26,-102214.9,-156536.1,-80658.32,-107253.1,-135844.6,-102304.6,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.060 29/11/2023],-138970.4,-67835.98,-102225.7,-156546.8,-80648.49,-107249.3,-135833.1,-102298.3,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.064 29/11/2023],-138967.2,-67817.6,-102233.7,-156537.3,-80648.17,-107237.7,-135824.9,-102273.8,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.068 29/11/2023],-138969.6,-67816.45,-102241.7,-156538.5,-80645.8,-107248.5,-135829.1,-102291.3,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.072 29/11/2023],-138982.3,-67824.35,-102232.3,-156544.5,-80651.08,-107262.1,-135846.6,-102294.1,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.076 29/11/2023],-138988,-67855.06,-102248.7,-156549.1,-80643.88,-107269.3,-135847.5,-102288.7,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.080 29/11/2023],-138999.9,-67853.91,-102226,-156530.6,-80641.83,-107253.3,-135847.2,-102315.4,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.084 29/11/2023],-138976.4,-67827.57,-102203.6,-156514.2,-80661.95,-107228,-135834.3,-102278.8,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.088 29/11/2023],-138981.5,-67845.19,-102223.5,-156547,-80663.73,-107242.6,-135841.7,-102292.5,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.092 29/11/2023],-138979.2,-67846.26,-102214.9,-156536.1,-80658.32,-107253.1,-135844.6,-102304.6,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.096 29/11/2023],-138970.4,-67835.98,-102225.7,-156546.8,-80648.49,-107249.3,-135833.1,-102298.3,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.100 29/11/2023],-138967.2,-67817.6,-102233.7,-156537.3,-80648.17,-107237.7,-135824.9,-102273.8,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.104 29/11/2023],-138969.6,-67816.45,-102241.7,-156538.5,-80645.8,-107248.5,-135829.1,-102291.3,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.108 29/11/2023],-138982.3,-67824.35,-102232.3,-156544.5,-80651.08,-107262.1,-135846.6,-102294.1,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.112 29/11/2023],-139078.1,-67950.69,-102326.8,-156609.1,-80674.95,-107331.7,-135879.6,-102351,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.116 29/11/2023],-138981.6,-67850.55,-102256.6,-156532.3,-80661.05,-107258.5,-135838.9,-102286.9,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:01.120 29/11/2023],-138966.3,-67849.79,-102251.6,-156522.9,-80657.3,-107264.2,-135824,-102281.7,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:01.124 29/11/2023],-138991.2,-67868.34,-102265.9,-156553,-80665.97,-107276.9,-135847.6,-102304.8,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:01.128 29/11/2023],-139022.7,-67899.77,-102286.1,-156589.1,-80681.7,-107300.8,-135879.4,-102336.7,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:01.132 29/11/2023],-139003.5,-67897,-102295.1,-156583.7,-80644.78,-107305.5,-135864.2,-102350.2,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:01.136 29/11/2023],-139000.8,-67912.29,-102325.7,-156587.6,-80664.45,-107306.2,-135854.9,-102357.3,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:01.140 29/11/2023],-139045.7,-67939.42,-102356.5,-156640.2,-80673.26,-107351.9,-135887.5,-102351.1,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:01.144 29/11/2023],-139033.3,-67933.52,-102363,-156626.8,-80683.23,-107340.9,-135882.9,-102358.8,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:01.148 29/11/2023],-139014.2,-67919.3,-102348.2,-156628.7,-80662.48,-107341,-135874,-102344.8,0.05,0.00,1.00,-4,-2,-4,87,0
[15:14:01.152 29/11/2023],-139081.5,-67977.11,-102323.8,-156617.3,-80684.92,-107326.2,-135890.4,-102350.6,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.156 29/11/2023],-139099.5,-67980.37,-102349.6,-156625.8,-80665.84,-107321,-135905.4,-102355.8,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.160 29/11/2023],-139085.6,-67976.21,-102360.7,-156634.9,-80683.94,-107325.1,-135893.4,-102361.3,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.164 29/11/2023],-139061.9,-67959.9,-102365.7,-156633.4,-80686.17,-107341.8,-135885.8,-102366.1,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.168 29/11/2023],-139050,-67929.59,-102343.7,-156608.1,-80679.34,-107342.2,-135893.6,-102345.9,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.172 29/11/2023],-139053.9,-67939.87,-102352.6,-156633.7,-80666.51,-107349,-135887.5,-102342.9,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.176 29/11/2023],-139045.7,-67939.42,-102356.5,-156640.2,-80673.26,-107351.9,-135887.5,-102351.1,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.180 29/11/2023],-139033.3,-67933.52,-102363,-156626.8,-80683.23,-107340.9,-135882.9,-102358.8,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.184 29/11/2023],-139014.2,-67919.3,-102348.2,-156628.7,-80662.48,-107341,-135874,-102344.8,0.03,0.00,1.02,-4,-2,-4,87,0
[15:14:01.188 29/11/2023],-139014.3,-67911.98,-102354.8,-156617.8,-80668.7,-107355.5,-135871,-102345.3,0.02,-0.02,1.00,-4,-2,-4,87,0
[15:14:01.192 29/11/2023],-139014,-67917.61,-102357.6,-156630.1,-80683.98,-107376.1,-135880.3,-102347.5,0.02,-0.02,1.00,-4,-2,-4,87,0
[15:14:01.196 29/11/2023],-139002.3,-67907.91,-102361.5,-156628.7,-80679.38,-107373.4,-135875.9,-102345.5,0.02,-0.02,1.00,-4,-2,-4,87,0
[15:14:01.200 29/11/2023],-139002,-67915.41,-102363.7,-156643.8,-80670.98,-107375.3,-135878.1,-102351.3,0.02,-0.02,1.00,-4,-2,-4,87,0
[15:14:01.204 29/11/2023],-139000,-67912.24,-102374.8,-156629.2,-80661.09,-107384.1,-135872.9,-102372.7,0.02,-0.02,1.00,-4,-2,-4,87,0
[15:14:01.208 29/11/2023],-138988.2,-67895.48,-102358.6,-156630.3,-80648.98,-107369.6,-135864.7,-102335.5,0.02,-0.02,1.00,-4,-2,-4,87,0
[15:14:01.212 29/11/2023],-138988.1,-67899.5,-102364.7,-156634.5,-80674.41,-107385.2,-135876.3,-102349.8,0.02,-0.02,1.00,-4,-2,-4,87,0
[15:14:01.216 29/11/2023],-138981.8,-67899.91,-102362.2,-156640.2,-80664.41,-107388.5,-135861.1,-102353.1,0.02,-0.02,1.00,-4,-2,-4,87,0
[15:14:01.220 29/11/2023],-138979.5,-67882.88,-102372.9,-156632.5,-80642.55,-107372.5,-135862.7,-102357,0.02,-0.02,1.00,-4,-2,-4,87,0
[15:14:01.224 29/11/2023],-138990.7,-67891.95,-102383.6,-156633.1,-80651.26,-107379.3,-135868.8,-102354.3,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:01.228 29/11/2023],-138978.1,-67898.07,-102375,-156624.4,-80685.28,-107384,-135867.4,-102353.5,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:01.232 29/11/2023],-138967.9,-67889.13,-102383.8,-156628.9,-80659.48,-107373.7,-135861.4,-102345,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:01.236 29/11/2023],-138961,-67884.13,-102391.3,-156635.8,-80654.34,-107368.9,-135857.6,-102348.5,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:01.240 29/11/2023],-138974.6,-67903.52,-102401.2,-156647.1,-80667.31,-107394.5,-135859.3,-102365.3,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:01.244 29/11/2023],-138983.8,-67915.05,-102388.9,-156660.9,-80657.07,-107394.1,-135860.8,-102372.3,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:01.248 29/11/2023],-138971.7,-67905.09,-102371.5,-156647,-80657.88,-107391,-135857.1,-102363.1,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:01.252 29/11/2023],-138968.5,-67892.66,-102381.9,-156636,-80654.03,-107391.9,-135868,-102358.5,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:01.256 29/11/2023],-138979.2,-67900.98,-102398.4,-156662.8,-80662.26,-107402.8,-135868.9,-102366.7,0.03,0.00,1.02,-4,-2,-4,86,0
[15:14:01.260 29/11/2023],-138989.9,-67913.98,-102395.4,-156678.4,-80675.8,-107412.2,-135872.9,-102375.7,0.05,0.00,1.02,-4,-2,-4,86,0
