'Time and date','Fp1.','Fp2.','C3.','C4.','P3.','P4.','O1.','O2.'
'[17:15:01.764 26/09/2023]',-0.3098092,-11.367,-4.126679,-4.699659,-6.196765,-3.416992,-7.16506,-55.99814
'[17:15:01.772 26/09/2023]',2.826872,68.9593,5.542853,2.031611,1.943712,4.636696,4.109715,33.90595
'[17:15:01.780 26/09/2023]',-2.241264,20.94286,-1.428978,-0.8800698,-1.821895,-2.154288,7.97233,41.0033
'[17:15:01.788 26/09/2023]',5.75098,-73.29893,1.171598,6.382293,-3.248045,1.979731,3.506676,-44.65788
'[17:15:01.796 26/09/2023]',0.8414026,-10.76236,-3.554105,-2.572826,-0.1902226,5.773377,-6.87913,0.6540034
'[17:15:01.804 26/09/2023]',-1.302262,-54.36215,4.701843,2.312536,5.512297,6.200477,-9.060221,-37.92939
'[17:15:01.812 26/09/2023]',-9.366489,43.63557,-6.16818,-10.92691,-9.572709,-8.889472,-14.84125,31.5811
'[17:15:01.820 26/09/2023]',-3.001626,-0.2548667,-4.315605,-1.191025,-4.49651,2.535275,-2.68059,17.33597
'[17:15:01.828 26/09/2023]',6.681901,28.70382,9.055255,7.558061,11.25945,12.19158,8.34213,-41.66053
'[17:15:01.836 26/09/2023]',1.687155,-46.77319,-3.041955,-2.130384,-3.901151,2.205116,3.066348,42.44333
'[17:15:01.844 26/09/2023]',4.569441,3.194493,4.633823,5.923766,6.330713,10.58996,12.27158,-3.562315
'[17:15:01.852 26/09/2023]',-8.810821,69.80117,-7.649152,-3.485543,-4.782972,-7.74382,-11.30064,55.46289
'[17:15:01.860 26/09/2023]',-17.33748,67.07667,-16.1256,-16.44388,-18.74562,-20.92353,-7.988183,72.37793
'[17:15:01.868 26/09/2023]',29.13358,-522.0662,22.19053,27.83083,26.62225,21.64487,21.54461,-798.2842
'[17:15:01.876 26/09/2023]',-10.46158,152.817,-16.69447,-13.29608,-13.46122,-16.20422,-9.239153,349.4427
'[17:15:01.884 26/09/2023]',-0.4605175,18.60435,-0.9051072,-0.4853254,-0.01498318,-1.065983,4.49344,18.3408
'[17:15:01.892 26/09/2023]',4.597566,-28.97321,5.805624,3.87961,2.824489,5.536248,2.321103,-30.7804
'[17:15:01.900 26/09/2023]',-12.25873,143.7357,-12.94544,-16.82707,-13.49641,-8.409192,-10.65925,216.5589
'[17:15:01.908 26/09/2023]',-0.01646779,-136.188,-1.2018,-0.1964362,-1.341545,0.9887904,-6.150795,-195.2291
'[17:15:01.916 26/09/2023]',-3.455895,4.686094,-4.391541,1.330532,-2.740254,-4.459516,22.23658,26.2624
'[17:15:01.924 26/09/2023]',3.452904,-25.57594,2.652506,4.365957,1.402534,6.448455,7.231547,0.3847985
'[17:15:01.932 26/09/2023]',3.940485,-53.25368,1.513802,1.036859,1.157259,5.961715,3.634704,-69.14191
'[17:15:01.940 26/09/2023]',-0.6221686,-15.79601,1.855691,1.478936,2.121302,2.281611,0.7281681,-29.98794
'[17:15:01.948 26/09/2023]',7.8217,-2.391192,5.016366,6.957814,2.966512,6.8368,30.47429,16.474
'[17:15:01.956 26/09/2023]',0.9325389,32.92821,-1.099584,-2.134325,0.2989751,-1.991132,-1.300727,49.1195
'[17:15:01.964 26/09/2023]',-4.317969,80.15365,-3.765096,-6.492216,-1.682432,-4.936607,-14.68517,27.36656
'[17:15:01.972 26/09/2023]',-4.025531,72.1349,-4.273915,-6.646889,-2.847097,-3.127251,7.789086,47.53443
'[17:15:01.980 26/09/2023]',6.396664,-42.01231,6.391654,8.220492,3.552085,3.617953,25.4712,-40.16679
'[17:15:01.988 26/09/2023]',4.632095,-23.42386,-0.9450952,0.5116249,-1.347616,-3.360382,1.713254,40.96634
'[17:15:01.996 26/09/2023]',-10.6423,-34.11343,-11.96519,-10.28837,-5.651839,0.4265112,-20.49129,-31.96884
'[17:15:02.004 26/09/2023]',-1.15036,33.01401,-1.971052,0.7589848,-2.862246,-1.193102,-6.015252,19.77848
'[17:15:02.012 26/09/2023]',13.94172,2.869199,10.85105,9.293762,13.6778,7.838943,-5.645308,28.94544
'[17:15:02.020 26/09/2023]',-0.7369121,-7.756393,2.024679,3.486162,1.019872,0.5903502,2.733586,-11.71672
'[17:15:02.028 26/09/2023]',-4.749385,43.57902,-4.158954,-5.107489,-4.703197,-9.280162,-3.43439,58.83407
'[17:15:02.036 26/09/2023]',-5.451695,34.43444,-4.518743,-7.613626,-8.436641,-11.53741,-19.61911,22.31892
'[17:15:02.044 26/09/2023]',6.207437,-13.12301,-1.87363,1.419735,1.635286,-2.131974,4.15657,-36.77087
'[17:15:02.052 26/09/2023]',-1.682027,38.48689,1.089836,-3.215296,-1.084631,-4.527583,-4.641538,58.44555
'[17:15:02.060 26/09/2023]',0.05467211,9.302725,2.034836,4.131682,1.489981,2.825257,2.259276,31.06254
'[17:15:02.068 26/09/2023]',0.07245465,-6.984601,-3.014791,-2.415006,-1.851413,2.799127,1.398454,-38.23051
'[17:15:02.076 26/09/2023]',7.851729,-54.41579,3.395615,6.157026,2.310293,6.547122,8.134295,-36.37319
'[17:15:02.084 26/09/2023]',2.401019,58.94547,3.28674,5.100704,4.067967,2.675615,1.638016,47.81241
'[17:15:02.092 26/09/2023]',-3.364394,19.05112,-0.7197686,-3.413314,-0.6572725,0.1024683,-2.773439,36.23939
'[17:15:02.100 26/09/2023]',-8.017319,66.28941,-10.3462,-5.467915,-7.12506,-3.011106,-14.34614,26.0098
'[17:15:02.108 26/09/2023]',0.4830468,100.5196,-2.99362,-2.678848,-1.133469,-2.620994,-4.158259,72.68373
'[17:15:02.116 26/09/2023]',-0.9328361,-26.3659,-2.025761,0.6075984,1.488039,2.754958,-0.1877567,-39.80772
'[17:15:02.124 26/09/2023]',-5.776236,12.86178,-0.2468544,-1.694181,-0.943142,2.884488,0.7016261,-4.611662
'[17:15:02.132 26/09/2023]',-2.124312,3.296069,-1.018664,-4.289782,1.213408,4.616282,-2.849137,-11.84523
'[17:15:02.140 26/09/2023]',5.978977,-8.985781,-0.2369112,1.078527,-1.563382,-1.607463,-10.84775,34.24484
'[17:15:02.148 26/09/2023]',-1.134269,-37.1476,0.2393757,1.594843,0.0004773421,0.5602505,-5.77566,-44.78517
'[17:15:02.156 26/09/2023]',-0.8598174,25.87463,6.018014,2.86205,1.059601,3.811665,13.29122,4.564001
'[17:15:02.164 26/09/2023]',-2.713256,21.28839,-3.594584,-3.211422,-3.975404,0.3808276,-17.30431,37.61738
'[17:15:02.172 26/09/2023]',8.934701,-10.58527,2.723796,12.74244,3.689966,1.968723,2.473549,-44.89848
'[17:15:02.180 26/09/2023]',0.8871355,55.13457,-2.516699,1.067444,-2.017817,3.764566,3.256818,6.479251
'[17:15:02.188 26/09/2023]',0.6025037,47.21005,-5.588038,-4.925959,-4.377789,-1.332129,-7.962388,0.006082183
'[17:15:02.196 26/09/2023]',1.567348,-97.19849,2.034978,4.910184,7.395939,2.655136,5.120236,-48.84446
'[17:15:02.204 26/09/2023]',-2.971626,44.1735,1.150836,-0.8902563,0.5603702,3.890428,-4.009851,41.338
'[17:15:02.212 26/09/2023]',-1.362417,2.065635,-1.684381,-5.803717,-3.025321,-3.390232,-7.874628,22.77542
'[17:15:02.220 26/09/2023]',11.44682,1127.621,12.06004,9.916439,12.89491,14.76831,-4.105922,96.11549
'[17:15:02.228 26/09/2023]',15.83728,-437.7661,23.08407,21.17192,21.74705,20.04356,23.5008,-175.7232
'[17:15:02.236 26/09/2023]',-1.717056,47.6187,-1.569175,-0.866253,-1.431632,0.2641529,7.869092,-37.90986
'[17:15:02.244 26/09/2023]',5.415787,163.4517,8.054434,1.874776,2.502283,-3.042289,-5.177996,72.26846
'[17:15:02.252 26/09/2023]',2.624828,49.13622,0.1515919,0.7803249,-0.7412918,-0.4826346,-2.583581,-18.37418
'[17:15:02.260 26/09/2023]',-9.175591,123.9922,-4.077962,-6.28973,-2.080287,-7.790252,-1.898187,15.21187
'[17:15:02.268 26/09/2023]',-2.045584,-113.0565,-0.9686211,-1.57633,-2.833948,-2.749933,5.399998,-6.991498
'[17:15:02.276 26/09/2023]',-14.19051,20.07556,-9.83289,-13.90615,-6.03642,-6.920065,-7.531879,73.08633
'[17:15:02.284 26/09/2023]',-1.624557,-15.38386,-4.457092,-4.487582,-6.080058,-3.968425,12.55143,25.67916
'[17:15:02.292 26/09/2023]',12.65701,-1.441242,14.05983,12.42642,10.86872,10.5835,3.202127,-1.738485
'[17:15:02.300 26/09/2023]',2.572408,-16.86726,-1.572896,-1.027277,1.17658,3.504245,11.19353,-13.81524
'[17:15:02.308 26/09/2023]',1.432692,30.88236,5.818763,6.1288,4.091294,5.063206,15.29871,14.05142
'[17:15:02.316 26/09/2023]',-6.573184,-5.624876,-5.367761,-6.485918,-8.270106,-9.000147,-12.89395,19.5023
'[17:15:02.324 26/09/2023]',-1.155616,6.569658,-1.386666,-2.862612,-6.921134,-6.88096,11.67203,27.47937
'[17:15:02.332 26/09/2023]',-14.06719,48.2705,-8.908741,-9.734493,-10.41195,-4.100801,2.555422,53.15629
'[17:15:02.340 26/09/2023]',8.422373,-34.64363,5.99159,8.472724,8.072098,10.89935,11.72629,-17.16708
'[17:15:02.348 26/09/2023]',-7.382112,6.764108,-0.1247129,-3.143821,-6.913426,-8.150693,-9.343064,22.81847
'[17:15:02.356 26/09/2023]',-3.230608,-54.6517,-6.314683,-1.313202,-1.195498,1.445526,-3.437741,-11.18665
'[17:15:02.364 26/09/2023]',-1.616705,-14.36699,-2.386184,-1.937439,-5.367368,-7.475213,3.990517,-0.8247392
'[17:15:02.372 26/09/2023]',-5.420174,86.15174,-5.690944,-4.740089,-0.7634165,-3.898273,-1.174014,51.34061
'[17:15:02.380 26/09/2023]',5.791687,-20.21051,7.051001,3.755115,-0.4993371,-1.127418,6.961105,-50.5452
'[17:15:02.388 26/09/2023]',0.8063845,-3.066087,3.027613,1.545132,0.8710453,-2.101941,1.386933,-17.4718
'[17:15:02.396 26/09/2023]',-8.85284,-5.785698,-1.624579,-1.32966,-0.2189057,1.417662,-4.52977,1.745611
'[17:15:02.404 26/09/2023]',-1.370964,33.23593,-1.415676,-0.0355022,-2.466859,1.625507,-10.0409,25.71681
'[17:15:02.412 26/09/2023]',-8.539983,19.09593,-7.371713,-4.97888,-5.88588,-7.099679,2.839965,4.301209
'[17:15:02.420 26/09/2023]',6.513779,-17.64004,4.086897,6.838509,3.695843,-0.7743816,-0.6030984,-64.9553
'[17:15:02.428 26/09/2023]',-10.92964,11.39209,0.6560882,-4.452031,0.2065663,-6.38523,-13.0129,30.34363
'[17:15:02.436 26/09/2023]',0.9382776,-102.5343,1.516178,3.449812,2.225676,3.025601,1.4329,-68.46449
'[17:15:02.444 26/09/2023]',3.1867,45.34911,1.222774,-0.2194032,-0.1172778,-0.003479886,-17.94631,63.14495
'[17:15:02.452 26/09/2023]',2.004818,61.66004,-1.535331,0.2056697,1.067709,-2.62967,-6.781896,44.73684
'[17:15:02.460 26/09/2023]',1.422918,-21.63969,2.359941,-1.236009,3.833939,-1.391256,-3.134947,-14.29028
'[17:15:02.468 26/09/2023]',-6.535373,56.25363,-4.545547,-0.5962616,0.1447056,-1.314418,-7.581362,-32.34037
'[17:15:02.476 26/09/2023]',-3.153428,17.23722,-4.668733,-6.235475,-9.011643,-9.686955,-1.045395,35.67653
'[17:15:02.484 26/09/2023]',-8.371163,-107.0187,1.782494,0.7025368,-2.706235,-1.769165,-9.977372,-68.43566
'[17:15:02.492 26/09/2023]',0.7089911,1.211962,-1.851817,2.468933,-3.433283,-3.151078,-21.65787,20.16609
'[17:15:02.500 26/09/2023]',10.46204,-70.57593,10.25179,15.82721,1.831359,7.445721,17.83352,-60.67558
'[17:15:02.508 26/09/2023]',-7.270657,-23.51583,-0.6390682,-6.5835,-3.223741,-1.609847,-1.824751,-10.42259
'[17:15:02.516 26/09/2023]',-6.442578,-34.10232,-0.8275788,-4.420508,0.5038167,-1.243587,2.586263,-21.68131
'[17:15:02.524 26/09/2023]',7.10362,2.336568,5.51442,5.053078,5.497725,-0.9643643,5.104413,-1.50849
'[17:15:02.532 26/09/2023]',-2.544184,20.22821,1.99464,1.444398,-0.0442469,0.2240364,4.632708,15.09407
'[17:15:02.540 26/09/2023]',1.131964,-66.14105,-1.52112,5.977874,0.3621377,4.278974,-4.684462,-56.88379
'[17:15:02.548 26/09/2023]',-7.747458,19.01995,-10.08165,-8.871747,-8.313358,-11.28435,8.510468,49.52932
'[17:15:02.556 26/09/2023]',0.253829,34.2054,-0.03749983,-1.204591,-0.9162039,-6.595204,19.22209,30.11026
'[17:15:02.564 26/09/2023]',0.803606,53.13541,3.737376,1.006477,6.591436,0.5942463,7.379262,3.262304
'[17:15:02.572 26/09/2023]',-9.898152,-48.34039,-1.436349,-7.984535,-4.650573,-1.735483,5.084221,-18.34266
'[17:15:02.580 26/09/2023]',5.730004,-18.62718,4.876377,1.547806,1.176465,4.442471,2.019364,-17.34658
'[17:15:02.588 26/09/2023]',3.865947,76.43001,0.41663,2.173903,3.025271,5.135771,2.912144,61.10708
'[17:15:02.596 26/09/2023]',0.3567407,-9.084544,5.024231,-0.7409285,3.810734,-1.83296,12.33545,12.60586
'[17:15:02.604 26/09/2023]',1.577704,-25.82774,-2.588392,0.7600607,-3.329876,-9.587655,-5.935788,-48.32925
'[17:15:02.612 26/09/2023]',7.604295,34.29914,4.293185,2.763606,6.138248,5.995882,0.004025725,36.11846
'[17:15:02.620 26/09/2023]',2.92915,41.28097,1.807128,1.289408,-0.2635889,-2.910661,9.089942,32.22651
'[17:15:02.628 26/09/2023]',-8.852842,-20.57579,-4.664584,-9.306621,-7.03532,-4.70529,-8.39809,5.303441
'[17:15:02.636 26/09/2023]',-5.510056,3.135632,-0.7517543,-9.722274,-7.536725,-0.2930522,-13.77342,-5.52984
'[17:15:02.644 26/09/2023]',-6.486806,-56.61672,-3.245776,-7.183003,-3.700582,-0.7406526,3.924139,-49.87802
'[17:15:02.652 26/09/2023]',1.845765,11.81534,-2.581228,1.887328,2.465254,0.2243483,-0.9015988,6.686562
'[17:15:02.660 26/09/2023]',-2.838465,2.204207,-0.1213532,-1.334265,-4.847677,-14.27727,1.677424,2.685791
'[17:15:02.668 26/09/2023]',0.5229583,-1.773669,-1.238926,-2.350914,1.786019,1.234911,-6.876822,-51.14739
'[17:15:02.676 26/09/2023]',3.02063,59.71751,5.217517,0.4484571,0.8209779,-2.502549,-6.603261,24.10437
'[17:15:02.684 26/09/2023]',4.079268,97.85105,5.49332,2.544532,2.951913,4.413034,0.4769257,24.71271
'[17:15:02.692 26/09/2023]',6.640638,-42.17613,4.780206,5.922042,0.7503271,0.9243155,9.17702,0.02438368
'[17:15:02.700 26/09/2023]',1.573109,-144.6339,2.545023,-0.7353061,-2.023735,-5.12716,4.05512,-89.18099
'[17:15:02.708 26/09/2023]',-13.20698,-162.149,-2.395134,-9.12438,-5.570528,-10.77444,0.9558946,-75.92123
'[17:15:02.716 26/09/2023]',-7.3434,85.92845,-6.999147,-6.143437,-1.177768,-5.826077,0.5223712,92.68468
'[17:15:02.724 26/09/2023]',7.295855,-15.98014,4.522133,4.980605,0.5787244,3.051853,8.241785,-9.712027
'[17:15:02.732 26/09/2023]',4.686461,34.15014,0.2413378,4.776766,-0.466911,5.881763,7.683311,4.267078
'[17:15:02.740 26/09/2023]',3.035534,-0.4282432,-0.6207638,0.3174427,2.223512,2.010513,7.368711,17.60329
'[17:15:02.748 26/09/2023]',-3.452213,-1.299279,7.342741,6.636363,3.614217,3.696415,28.59301,-15.84725
'[17:15:02.756 26/09/2023]',2.302499,2.567601,6.109273,5.196542,7.342291,2.012031,9.827061,-10.88989
'[17:15:02.764 26/09/2023]',-0.5546873,-31.79475,2.92643,3.798134,0.1354312,-0.3798247,1.703915,-8.641032
'[17:15:02.772 26/09/2023]',-0.9173997,4.868957,3.371664,-2.269917,-1.404383,-3.541069,-5.149718,5.024971
'[17:15:02.780 26/09/2023]',1.205559,-2.162439,1.27738,4.16092,1.048946,-2.195487,9.660874,3.702979
'[17:15:02.788 26/09/2023]',-1.496809,-25.82194,2.095642,-0.8392667,0.1420708,-1.45448,-6.551327,-19.65981
'[17:15:02.796 26/09/2023]',-5.166018,11.72485,3.693977,-2.2835,-3.033721,-4.160985,4.297602,14.86089
'[17:15:02.804 26/09/2023]',-10.73863,11.14786,-8.100231,-10.86293,-10.07668,-6.884488,-4.768344,-7.270123
'[17:15:02.812 26/09/2023]',2.990753,12.28204,7.734882,5.339529,5.650304,4.637429,1.054869,2.152852
'[17:15:02.820 26/09/2023]',6.051537,-14.21653,7.94692,5.460492,4.632563,-0.2073868,2.774677,-20.25639
'[17:15:02.828 26/09/2023]',4.943138,18.19286,4.078146,1.015659,-0.8179496,-2.820987,16.53281,15.11539
'[17:15:02.836 26/09/2023]',-1.96538,74.42313,-4.435185,-7.693677,-2.652228,1.921143,-5.192121,77.40805
'[17:15:02.844 26/09/2023]',0.3358153,34.85452,2.505939,-0.4168662,0.3857259,2.987458,1.084122,-0.3070799
'[17:15:02.852 26/09/2023]',-10.22375,-44.75692,-6.358414,-2.584493,-6.386296,-10.31371,7.986695,-7.186213
'[17:15:02.860 26/09/2023]',4.784606,-28.50373,7.29119,7.780603,6.774813,9.302278,-5.963855,-61.71234
'[17:15:02.868 26/09/2023]',-3.639369,27.85151,-3.781859,-2.679056,-3.146632,-4.478814,5.84936,26.1926
'[17:15:02.876 26/09/2023]',-5.04426,-56.83289,-5.453828,-3.535949,-1.659993,-1.277736,0.4613759,-50.00747
'[17:15:02.884 26/09/2023]',5.117981,-14.75263,6.08736,5.650426,5.26441,8.524296,-5.424563,-33.5077
'[17:15:02.892 26/09/2023]',-13.48638,28.97939,-4.185956,-8.341031,-3.408036,-9.987478,-13.80064,23.77358
'[17:15:02.900 26/09/2023]',11.54703,-33.41411,4.176077,5.941807,1.968392,2.199337,6.146638,-34.20029
'[17:15:02.908 26/09/2023]',1.852306,26.66198,-1.010167,1.714525,0.7984036,-3.439492,5.142428,6.502323
'[17:15:02.916 26/09/2023]',4.082001,-50.99468,4.412568,6.46068,6.319883,10.77565,-11.38203,-42.87271
'[17:15:02.924 26/09/2023]',-5.342988,29.40739,-3.77719,-6.352758,-5.453892,-8.288299,0.2408017,5.516483
'[17:15:02.932 26/09/2023]',3.722955,-8.0144,0.2656635,0.967968,2.329622,5.074303,-6.603724,-0.7930494
'[17:15:02.940 26/09/2023]',-8.84533,-54.05214,-5.753333,-4.90506,-4.335693,-4.782713,5.433713,-9.707944
'[17:15:02.948 26/09/2023]',2.457336,88.42459,-0.3191755,1.012031,-0.2364444,-3.837555,5.755891,55.94686
'[17:15:02.956 26/09/2023]',1.482536,-65.92638,0.8417057,-1.762395,-4.496168,-0.4138304,-1.366747,-67.78039
'[17:15:02.964 26/09/2023]',-4.098753,-26.62954,-1.302659,-3.052581,-2.07053,-0.3555198,4.238573,-4.586318
'[17:15:02.972 26/09/2023]',-3.152451,-57.24001,-5.4441,-3.18881,-6.10511,-1.793816,-26.18398,-30.59378
'[17:15:02.980 26/09/2023]',-4.274365,288.1595,-10.81184,-6.443548,-5.493342,-1.099243,-7.934928,129.62
'[17:15:02.988 26/09/2023]',-4.839507,-121.7682,-0.9092795,-1.14339,6.995363,1.259305,7.401518,-49.59351
'[17:15:02.996 26/09/2023]',-2.586493,-7.748827,-7.997081,-5.34699,-1.806369,-5.2042,0.8005452,-1.025733
'[17:15:03.004 26/09/2023]',-0.831874,55.89363,-4.927148,-1.451063,-5.840469,-2.446182,5.31136,58.1983
'[17:15:03.012 26/09/2023]',-3.871201,43.47224,3.670965,-3.19675,-0.7095893,-3.71362,6.814737,44.54889
'[17:15:03.020 26/09/2023]',-3.247063,-3.305178,1.780058,2.181289,-1.903931,-0.4722112,15.46474,30.2745
'[17:15:03.028 26/09/2023]',-6.405569,24.03212,-0.6526315,-0.6982423,-5.532772,-3.873141,0.7587692,12.43249
'[17:15:03.036 26/09/2023]',-3.278394,44.03707,-5.626116,-3.201053,-2.628841,-1.936298,-0.8640775,40.10983
'[17:15:03.044 26/09/2023]',-2.313476,-16.54366,1.286146,-0.3081888,-1.092054,-6.52199,-4.708231,-10.76016
'[17:15:03.052 26/09/2023]',0.9760016,10.70599,7.399678,4.089608,0.5288038,-1.657016,4.709562,17.44336
'[17:15:03.060 26/09/2023]',-5.474771,33.27222,-3.387244,-0.4548984,-5.174976,3.400715,10.23581,10.06912
'[17:15:03.068 26/09/2023]',-1.615828,-15.07534,-1.726856,-10.68357,1.382669,5.67382,-1.797001,-14.72483
'[17:15:03.076 26/09/2023]',-1.449419,21.51209,4.653593,5.823197,-4.368407,-4.45566,11.38062,12.05504
'[17:15:03.084 26/09/2023]',10.23439,-33.34279,13.51388,7.176832,7.279531,10.22992,25.51994,-18.16498
'[17:15:03.092 26/09/2023]',-5.913568,38.11697,-4.592571,-5.77555,-3.224552,-1.461124,-9.822947,41.63585
'[17:15:03.100 26/09/2023]',-1.250386,90.17974,-1.60546,0.3579426,-1.462936,-2.676432,15.26904,43.86343
'[17:15:03.108 26/09/2023]',-7.593153,-39.3344,-0.7988814,-3.110064,-4.887612,0.3824101,-4.951564,-12.95541
'[17:15:03.116 26/09/2023]',1.8881,-35.69331,5.70841,5.304518,4.329531,6.939301,-2.089503,-34.71626
'[17:15:03.124 26/09/2023]',-5.349752,8.989052,-1.655908,3.030638,-0.8365129,-7.566638,-5.456391,28.44474
'[17:15:03.132 26/09/2023]',2.915684,-16.68059,0.7659967,5.781501,0.2577354,3.271765,11.87906,-30.58805
'[17:15:03.140 26/09/2023]',1.982376,29.13861,5.859477,3.785001,4.876552,6.085658,3.269597,25.40289
'[17:15:03.148 26/09/2023]',-2.915951,79.34293,3.279717,-1.791294,-0.7116812,-12.35509,6.892144,20.74245
'[17:15:03.156 26/09/2023]',-5.647001,79.51633,-8.113117,-6.833146,-6.453924,-6.988613,-23.76976,-7.04102
'[17:15:03.164 26/09/2023]',-2.387595,-55.35398,7.22561,1.863234,-0.1588972,3.03751,-2.911847,20.81697
'[17:15:03.172 26/09/2023]',3.919983,-25.36481,4.750442,3.291374,6.906777,6.540494,-6.480408,13.72874
'[17:15:03.180 26/09/2023]',4.635324,7.853151,-1.435339,0.6253273,0.7857409,5.761281,28.69031,-21.28761
'[17:15:03.188 26/09/2023]',6.127719,95.9391,-0.9053174,1.980593,2.441892,-0.9253709,7.799886,64.89848
'[17:15:03.196 26/09/2023]',3.77004,-50.79448,0.01911848,-1.086309,1.540731,3.67362,-11.90678,-42.89546
'[17:15:03.204 26/09/2023]',0.7009205,-62.00793,-5.719946,-2.86467,-3.304146,0.5219733,-22.19606,-0.3736641
'[17:15:03.212 26/09/2023]',-2.500643,-25.34112,-4.64607,0.4522924,1.44043,-7.365074,0.7056106,-3.165274
'[17:15:03.220 26/09/2023]',5.847654,-26.06191,2.805466,5.460645,4.979146,1.40677,2.61256,-23.55741
'[17:15:03.228 26/09/2023]',-1.014754,-48.6381,-0.3155072,-0.5159807,1.444141,-4.289048,17.88467,-16.37332
'[17:15:03.236 26/09/2023]',0.05911561,-68.83601,6.617379,3.877347,4.88732,1.865427,6.271245,-28.07211
'[17:15:03.244 26/09/2023]',9.505444,91.17014,9.321,8.065887,3.04256,10.51623,-6.243122,38.03178
'[17:15:03.252 26/09/2023]',-1.205391,72.14174,-4.279634,-2.920105,-4.445397,4.199024,-2.705085,42.28704
'[17:15:03.260 26/09/2023]',-10.62851,-76.4212,-11.94722,-10.85788,-7.579734,-10.03187,-14.84809,-58.61178
'[17:15:03.268 26/09/2023]',13.78115,2.975562,12.36934,10.06578,9.427154,3.186467,4.972033,-30.32922
'[17:15:03.276 26/09/2023]',-3.075,33.69581,-1.328412,-0.5229681,-2.815095,-1.996616,-18.12642,26.06035
'[17:15:03.284 26/09/2023]',-10.62793,-59.12539,-2.283871,-6.480039,-3.746768,-5.371569,-24.10201,-25.18311
'[17:15:03.292 26/09/2023]',-1.637921,-41.96719,-8.135621,-2.166842,-3.942195,3.348008,-4.916399,-34.31007
'[17:15:03.300 26/09/2023]',2.251401,-18.40871,-0.0101832,3.344146,1.750758,2.504431,-6.545359,0.2703188
'[17:15:03.308 26/09/2023]',3.569337,-2.898667,2.95797,3.856315,3.331123,4.588263,-20.57712,0.214216
'[17:15:03.316 26/09/2023]',1.320271,47.91349,4.171607,6.889997,-0.9082887,-2.651286,7.054502,21.50134
'[17:15:03.324 26/09/2023]',5.064931,78.96484,9.718406,9.570556,1.913034,7.555444,-4.739813,37.63049
'[17:15:03.332 26/09/2023]',-4.295374,-61.96141,-3.575789,2.692297,-3.733751,-1.651874,-19.09578,-18.43629
'[17:15:03.340 26/09/2023]',-2.264082,23.13018,-3.517654,-1.036128,-8.374894,-7.3646,0.7847011,8.143792
'[17:15:03.348 26/09/2023]',-1.580464,46.93033,-0.569228,2.162038,-0.5042063,2.501975,-8.433856,40.26265
'[17:15:03.356 26/09/2023]',-1.727063,53.9636,-2.238477,1.054062,-4.131777,-2.961107,-15.40578,46.16386
'[17:15:03.364 26/09/2023]',4.714383,11.65907,6.254262,7.940456,3.110645,1.375831,-3.056678,-56.4837
'[17:15:03.372 26/09/2023]',-4.316217,3.31081,-8.659656,-4.220772,-2.931141,-6.911427,-10.43792,5.540985
'[17:15:03.380 26/09/2023]',1.530462,7.134999,2.021797,0.5976812,-1.469012,5.308799,-8.855983,15.99909
'[17:15:03.388 26/09/2023]',5.170075,-58.39276,9.333347,8.241828,9.109003,8.072001,16.20293,-37.68206
'[17:15:03.396 26/09/2023]',4.497404,-31.84097,1.694465,5.878691,0.2979947,7.806209,15.44697,-22.97666
'[17:15:03.404 26/09/2023]',10.07352,-38.83815,2.034721,10.16196,8.710717,8.434388,4.750999,-24.4178
'[17:15:03.412 26/09/2023]',-0.04470255,20.67906,3.343057,-1.394912,0.115755,1.179533,6.82386,55.68779
